,KRP461
GTF3C6P2,0.0
LDHAP5,0.0
RPL29P5,0.0
ENSG00000213587,0.0
ENSG00000213590,0.0
PPIAP42,0.0
GAPDHP25,0.0
RPL31P4,0.0
SLX1A-SULT1A3,0.0
KRT18P19,0.0
NAA50P1,0.0
ENSG00000213605,0.0
AKR1B10P1,0.0
OR4A45P,0.0
SLC25A14P1,0.0
RPL7AP50,0.0
FAM220CP,0.0
RPL11P3,0.0
RPL21P70,0.0
RPSAP54,0.0
BOLA3P3,0.0
EEF1DP4,0.0
RPL7AP4,0.0
ENSG00000213642,0.0
VN1R37P,0.0
SAPCD2P1,0.0
SLC25A1P3,0.0
ENSG00000213650,0.0
HMGB3P30,0.0
RPL22P22,0.0
ENSG00000213655,0.0
RPL31P44,0.0
RSU1P3,0.0
ENSG00000213661,0.0
RPL21P58,0.0
RPS16P8,0.0
PGGT1BP1,0.0
RPL21P86,0.0
OLA1P2,0.0
SLC25A5P3,0.0
SNRPA1P2,0.0
LDHBP2,0.0
ENSG00000213690,0.0
SEC14L1P1,0.0
RPS7P14,0.0
CTBP2P6,0.0
CAPZA1P3,0.0
RPL17P50,0.0
SETP22,0.0
RPL13AP9,0.0
EEF1A1P15,0.0
RHOG2P,0.0
HMGB1P10,0.0
SLC16A14P1,0.0
PHB1P7,0.0
PIGCP1,0.0
FABP5P5,0.0
ENSG00000213717,0.0
HMGN2P30,0.0
PRDX2P2,0.0
RPS2P52,0.0
SSBP3P3,0.0
RPS16P2,0.0
POLD2P1,0.0
RAB5CP1,0.0
ANAPC10P1,0.0
BRI3P2,0.0
PPIAP68,0.0
SERBP1P1,0.0
RPS10P14,0.0
WASHC3P1,0.0
ENSG00000213750,0.0
ENSG00000213752,0.0
CENPBD2P,0.0
KPNA4P1,0.0
RPL29P15,0.0
RPS3AP20,0.0
MT1P1,0.0
ACTBP2,0.0
FAM210CP,0.0
KRT8P37,0.0
EIF1P7,0.0
ENSG00000213774,0.0
ENSG00000213777,0.0
HNRNPA1P32,0.0
RPL29P21,0.0
PSMC1P2,0.0
RPL35P4,0.0
AKR1B1P3,0.0
NHP2P2,0.0
RPL7AP38,0.0
OLA1P1,0.0
ENSG00000213791,0.0
RPL7AP41,0.0
ZNF321P,0.0
CNN2P4,0.0
RPL13P2,0.0
CFL1P5,0.0
TMX2P1,0.0
SUGT1P2,0.0
RPL31P18,0.0
ENSG00000213851,0.0
CNN2P6,0.0
VDAC1P2,0.0
ACTBP15,0.0
RPL21P75,0.0
RPL7AP62,0.0
EEF1B2P2,0.0
YBX1P10,0.0
ENSG00000213867,0.0
TAF9BP1,0.0
RPL32P11,0.0
PPIAP86,0.0
ENSG00000213875,0.0
RPL7AP64,0.0
CFL1P7,0.0
RPL7AP7,0.0
NPM1P6,0.0
CYB5AP4,0.0
RPL13AP7,0.0
RPL3P6,0.0
RPL31P8,0.0
RPS17P1,0.0
CYP2A7P1,0.0
OR2G1P,0.0
RPL13P,0.0
RPL5P8,0.0
HNRNPH1P2,0.0
NPM1P33,0.0
MSRB1P1,0.0
RPL22P16,0.0
SEPHS1P6,0.0
ENSG00000213939,0.0
RPL13AP13,0.0
RPL31P10,0.0
KRT18P17,0.0
DNAJB1P1,0.0
RPS10P2,0.0
ATP5PDP3,0.0
ENSG00000213956,0.0
KRT18P29,0.0
ENSG00000213959,0.0
API5P2,0.0
CHCHD4P4,0.0
ENSG00000213970,0.0
HNRNPA3P17,0.0
ENSG00000213976,0.0
RPL7AP14,0.0
ACTR2P2,0.0
RPL36AP9,0.0
PGAM1P7,0.0
ATP5PBP3,0.0
PCNAP3,0.0
KRT18P38,0.0
RPL32P23,0.0
RPSAP61,0.0
RRM2P3,0.0
RBM39P1,0.0
FTLP4,0.0
RPL23AP29,0.0
ATP5PBP4,0.0
ARPC3P5,0.0
CLDN7P1,0.0
ENSG00000214035,0.0
PGAM1P4,0.0
IMPDH1P2,0.0
RPS11P7,0.0
ARF4P3,0.0
RPL7P17,0.0
RPL6P5,0.0
ENSG00000214067,0.0
MANEALP1,0.0
FTH1P29,0.0
RPL21P17,0.0
RPL23AP39,0.0
CPSF1P1,0.0
GNAQP1,0.0
CYP4F30P,0.0
RPL9P21,0.0
RPS18P14,0.0
PLAC9P1,0.0
TPT1P5,0.0
LDHAP4,0.0
PAFAH1B2P1,0.0
PRDX1P1,0.0
SNRPEP9,0.0
SNRPNP2,0.0
ENSG00000214132,0.0
SDHAP4,0.0
ACTN4P2,0.0
RPL7P60,0.0
ENSG00000214144,0.0
ENAHP1,0.0
SDC4P,0.0
AMZ2P1,0.0
PLEKHM1P1,0.0
PPIAP23,0.0
PTMAP5,0.0
XPOTP1,0.0
RNF152P1,0.0
UBE2V1P2,0.0
HMGN2P31,0.0
TTC41P,0.0
EEF1A1P12,0.0
TPM3P2,0.0
RPS4XP1,0.0
HNRNPA1P43,0.0
KRT18P10,0.0
NGRNP1,0.0
CTAGE14P,0.0
TUBBP2,0.0
HNRNPA1P10,0.0
ENSG00000214243,0.0
SETP21,0.0
PUDPP3,0.0
CTAGE11P,0.0
AZGP1P2,0.0
ENSG00000214254,0.0
RPS2P6,0.0
RPL10AP12,0.0
ANKRD36BP1,0.0
RPSAP53,0.0
KCTD9P4,0.0
STARP1,0.0
RPS3AP33,0.0
LGMNP1,0.0
AGGF1P1,0.0
ENSG00000214278,0.0
DTWD1P1,0.0
HMGN2P39,0.0
KRT8P14,0.0
RAD51AP1P1,0.0
PDCL3P3,0.0
HMGB3P13,0.0
RPL39P5,0.0
FOXO1B,0.0
ALDOAP2,0.0
MRPS21P6,0.0
MAF1P1,0.0
Metazoa_SRP,0.0
AZGP1P1,0.0
ATP5MC1P6,0.0
CXADRP1,0.0
CBX1P4,0.0
CBX1P2,0.0
RPL31P1,0.0
SLC9B1P2,0.0
ABCD1P5,0.0
PDPR2P,0.0
CTAGE16P,0.0
ATP5PBP2,0.0
OR4F13P,0.0
OR1X5P,0.0
PAFAH1B1P1,0.0
RPL18P10,0.0
RPS3AP36,0.0
EIF4EP5,0.0
CYB5AP2,0.0
RPLP2P1,0.0
NFYBP1,0.0
RPS3AP26,0.0
TUBAP2,0.0
RAP1BP2,0.0
KRT18P13,0.0
FAM149B1P1,0.0
LRRC37A4P,0.0
NPM1P10,0.0
CYCSP6,0.0
GOLGA2P8,0.0
NIFKP1,0.0
FAM185BP,0.0
RCN1P2,0.0
RPL7P29,0.0
TPT1P6,0.0
SMARCE1P6,0.0
RPSAP28,0.0
RPL7P1,0.0
OR7E148P,0.0
KRT42P,0.0
ENSG00000214525,0.0
RPS10P30,0.0
KRT18P33,0.0
RPS15AP1,0.0
RPS4XP3,0.0
GTF2IRD2P1,0.0
SDHCP2,0.0
COPS8P2,0.0
LRRC37A11P,0.0
ZC3H11C,0.0
RPL21P41,0.0
RBBP4P4,0.0
GAPDHP15,0.0
HMGN2P15,0.0
ZNF971P,0.0
PGGT1BP2,0.0
ENSG00000214593,0.0
CTBP2P5,0.0
NPM1P36,0.0
ADAM24P,0.0
RPS19P1,0.0
SLC6A10P,0.0
POLR3DP1,0.0
NDUFB5P2,0.0
RPSAP6,0.0
RPS15AP20,0.0
COMMD4P1,0.0
ENSG00000214651,0.0
HNRNPA3P3,0.0
RPLP1P5,0.0
KRT8P26,0.0
SLC29A4P2,0.0
SLC29A4P1,0.0
C14orf119P1,0.0
RPL6P12,0.0
RPL9P16,0.0
ANKRD49P4,0.0
NPAP1P2,0.0
COMMD4P2,0.0
KRT18P49,0.0
RPL5P35,0.0
MRPS5P3,0.0
GOT2P6,0.0
ENSG00000214748,0.0
SRSF8CP,0.0
RPL36AP2,0.0
RPL21P1,0.0
HNRNPA1P15,0.0
SEPTIN7P2,0.0
ENSG00000214776,0.0
RPS3AP21,0.0
ENSG00000214788,0.0
KRT18P42,0.0
TUBA5P,0.0
NPM1P31,0.0
CYCSP55,0.0
ARL8BP2,0.0
IMPDH1P3,0.0
MPRIPP1,0.0
HMGB1P4,0.0
KRT16P3,0.0
NXT1P1,0.0
EI24P3,0.0
DDX12P,0.0
UPF3AP2,0.0
RPL23AP6,0.0
LINC01347,0.0
ZFYVE9P2,0.0
ENSG00000214846,0.0
PPIAP79,0.0
APOC1P1,0.0
KRT16P1,0.0
SEM1P1,0.0
SRSF9P1,0.0
TPM3P4,0.0
MED28P1,0.0
RPL5P31,0.0
OR7E5P,0.0
TMEM14DP,0.0
ENSG00000214883,0.0
FAM177A1P1,0.0
RPS9P1,0.0
ENSG00000214890,0.0
USP8P1,0.0
RPSAP55,0.0
RPS15AP3,0.0
DUTP8,0.0
ENSG00000214908,0.0
RPL23AP3,0.0
ENSG00000214917,0.0
RPL36AP52,0.0
KRT8P6,0.0
NT5DC1P2,0.0
CHCHD3P3,0.0
PPIAP29,0.0
VDAC2P1,0.0
ENSG00000214980,0.0
RPL7AP26,0.0
AKAP17BP,0.0
CCNB2P1,0.0
GAPDHP77,0.0
RPL23AP59,0.0
RPL15P20,0.0
MESTP4,0.0
HSPD1P7,0.0
CHCHD2P2,0.0
DNAJA1P3,0.0
RPL24P7,0.0
RPL13P12,0.0
GNL3LP1,0.0
DSTNP4,0.0
FDPSP5,0.0
VENTXP2,0.0
GLULP6,0.0
PRDX2P1,0.0
HNRNPCP10,0.0
PKMP5,0.0
RPL21P2,0.0
DUSP8P1,0.0
XRCC6P5,0.0
GTF3C6P1,0.0
NPM1P24,0.0
RPS5P3,0.0
KRT18P11,0.0
EEF1A1P29,0.0
ENSG00000215094,0.0
IFITM8P,0.0
ENSG00000215097,0.0
TERF1P4,0.0
TTC3P1,0.0
UGT2B25P,0.0
SOCS6P1,0.0
AMD1P4,0.0
SYT14P1,0.0
ENSG00000215146,0.0
KRT18P32,0.0
ABCD1P2,0.0
ENSG00000215154,0.0
ENSG00000215156,0.0
GUSBP18,0.0
OR7E122P,0.0
TCEA1P3,0.0
ATXN7L3P1,0.0
MAPK6P4,0.0
RPS12P16,0.0
PGAM4P1,0.0
ENSG00000215198,0.0
YWHAZP6,0.0
KRT18P60,0.0
RBMXP2,0.0
UBA52P6,0.0
CYP51A1P3,0.0
NUTF2P5,0.0
RPL7P33,0.0
ENSG00000215237,0.0
ENSG00000215263,0.0
RPL10AP3,0.0
AKR1C7P,0.0
USP10P3,0.0
TOMM40P2,0.0
RPS7P6,0.0
HMGB3P24,0.0
CHMP5P1,0.0
SRSF6P1,0.0
ENSG00000215288,0.0
TMCO5B,0.0
ENSG00000215297,0.0
WHAMMP4,0.0
ENSG00000215304,0.0
ENSG00000215310,0.0
NPM1P12,0.0
RPL6P30,0.0
THUMPD1P1,0.0
EIF5P1,0.0
ASS1P10,0.0
GPX1P2,0.0
KRT18P23,0.0
ZNF705CP,0.0
SLC25A5P1,0.0
MRPL3P1,0.0
PPIAP1,0.0
C1QBPP1,0.0
FAM90A24,0.0
HSPD1P8,0.0
TMED11P,0.0
BOD1P2,0.0
RPL37P3,0.0
DEFB108C,0.0
FAM90A5,0.0
DEFT1P,0.0
ENSG00000215380,0.0
RPL29P6,0.0
ACTG1P3,0.0
ENSG00000215398,0.0
HMGB3P7,0.0
ENSG00000215409,0.0
PSMA6P1,0.0
PEX12P1,0.0
CTAGE12P,0.0
RPL29P35,0.0
SRMP1,0.0
RPS2P54,0.0
ZNF663P,0.0
BCRP4,0.0
RPS8P3,0.0
RPS10P29,0.0
RPL27AP,0.0
RCN1P1,0.0
CES5AP1,0.0
OR7E37P,0.0
BCRP3,0.0
CALM2P3,0.0
ARL2BPP3,0.0
HNRNPA1P7,0.0
KLHL12P1,0.0
TPTE2P4,0.0
RBMY2DP,0.0
ENSG00000215512,0.0
IFIT1P1,0.0
RPS4XP4,0.0
ZNF736P11Y,0.0
RBMY2CP,0.0
BCRP7,0.0
DKKL1P1,0.0
FRG1JP,0.0
KRT18P3,0.0
ANKRD20A11P,0.0
CNN2P7,0.0
ENSG00000215567,0.0
GRK6P1,0.0
ESRRAP1,0.0
BCORP1,0.0
ASS1P6,0.0
SRSF10P2,0.0
KANK1P1,0.0
TSPY24P,0.0
ZNF92P1Y,0.0
ZNF962P,0.0
KRT18P35,0.0
GUSBP9,0.0
MFFP1,0.0
MRPL20P1,0.0
TAF9BP2,0.0
ENSG00000215765,0.0
ARHGAP27P1-BPTFP1-KPNA2P3,0.0
LRRC37A14P,0.0
CFL1P6,0.0
ENSG00000215795,0.0
ENSG00000215796,0.0
RSL24D1P4,0.0
RFKP1,0.0
ENSG00000215805,0.0
KRT18P65,0.0
BTNL10P,0.0
ZNF847P,0.0
KRT18P12,0.0
QRSL1P1,0.0
FMO9P,0.0
ENSG00000215835,0.0
SDHAP2,0.0
ENSG00000215838,0.0
ENSG00000215840,0.0
MPTX1,0.0
ENSG00000215861,0.0
NBPF7P,0.0
KRT18P57,0.0
THAP3P1,0.0
ENSG00000215871,0.0
FEN1P1,0.0
CAPNS1P1,0.0
ST13P20,0.0
MARCKSL1P2,0.0
ZNF859P,0.0
RPL23AP17,0.0
HSPA5P1,0.0
EEF1A1P46,0.0
SELENOWP1,0.0
RPL36P5,0.0
CROCCP2,0.0
BRWD1P1,0.0
MMP23A,0.0
MIR942,0.0
MIR190B,0.0
MIR873,0.0
MIR892A,0.0
MIR921,0.0
MIR300,0.0
MIR297,0.0
MIR876,0.0
MIR933,0.0
MIR208B,0.0
MIR450B,0.0
MIR888,0.0
MIR874,0.0
MIR298,0.0
MIR938,0.0
MIR891A,0.0
MIR944,0.0
MIR934,0.0
MIR891B,0.0
MIR875,0.0
MIR890,0.0
MIR887,0.0
MIR892B,0.0
MIR889,0.0
MIR877,0.0
MIR885,0.0
MIR941-2,0.0
MIR513C,0.0
MIR541,0.0
MIR8485,0.0
MIR920,0.0
MIR941-4,0.0
FABP12P1,0.0
ENSG00000216285,0.0
KRT19P2,0.0
NAA40P1,0.0
RPL13AP15,0.0
ENSG00000216324,0.0
H1-12P,0.0
RPL10P10,0.0
ENSG00000216352,0.0
ENSG00000216359,0.0
ENSG00000216360,0.0
MRPL42P2,0.0
RPL37P15,0.0
RPL7AP36,0.0
ENSG00000216378,0.0
RPL12P2,0.0
PIMREGP2,0.0
H2AC2P,0.0
DUTP5,0.0
RAET1M,0.0
RPSAP43,0.0
ENSG00000216475,0.0
RPL21P69,0.0
ENSG00000216516,0.0
EEF1GP6,0.0
ENSG00000216519,0.0
ENSG00000216523,0.0
ENSG00000216548,0.0
ENSG00000216613,0.0
RPL27AP7,0.0
ENSG00000216621,0.0
GAPDHP72,0.0
OR2W4P,0.0
RPL7P25,0.0
RPL7AP35,0.0
ENSG00000216642,0.0
GLRX3P2,0.0
ENSG00000216663,0.0
CCNYL3,0.0
RPL8P1,0.0
ENSG00000216687,0.0
CIR1P3,0.0
COX6A1P3,0.0
MTND4P13,0.0
RPL21P68,0.0
ENSG00000216721,0.0
NUDT19P3,0.0
ANXA2P3,0.0
HMGA1P7,0.0
RPL6P17,0.0
VN1R13P,0.0
ENSG00000216775,0.0
PRRC2CP1,0.0
RPL7L1P20,0.0
MTCH1P1,0.0
ENSG00000216809,0.0
ENSG00000216811,0.0
RPS12P14,0.0
R3HDM2P2,0.0
TUBB2BP1,0.0
ZNF736P10Y,0.0
FGF7P4,0.0
RBMXP1,0.0
ENSG00000216844,0.0
MTCYBP36,0.0
RPL17P26,0.0
DHFRP5,0.0
RPS2P55,0.0
RPL22P12,0.0
ZNF603P,0.0
RPL31P32,0.0
SOCS5P5,0.0
ENSG00000216906,0.0
TNPO3P2,0.0
GPR89P,0.0
RPL15P9,0.0
RPL7P58,0.0
ENSG00000216966,0.0
RPL21P65,0.0
HSPD1P10,0.0
CYP2AC1P,0.0
ENSG00000217004,0.0
RPL10P1,0.0
TPT1P4,0.0
RPS18P8,0.0
ENSG00000217041,0.0
MTCO3P31,0.0
ENSG00000217060,0.0
ENSG00000217067,0.0
ENSG00000217078,0.0
MTCO2P33,0.0
HMGB3P19,0.0
RPS29P13,0.0
PPIAP31,0.0
ENSG00000217120,0.0
RPS10P13,0.0
ENSG00000217135,0.0
ENSG00000217139,0.0
LARP1P1,0.0
MTCO2P31,0.0
ANKRD18EP,0.0
MTHFD2P2,0.0
FAM136FP,0.0
MTCYBP2,0.0
RPL21P63,0.0
ENSG00000217195,0.0
TFGP1,0.0
GSTA12P,0.0
ENSG00000217231,0.0
RPL34P16,0.0
CBX3P9,0.0
POM121L4P,0.0
TXNP7,0.0
RAB1AP2,0.0
ENSG00000217275,0.0
SSBP3P6,0.0
UQCRFS1P3,0.0
OR2W2P,0.0
PRELID1P1,0.0
RPS7P5,0.0
SSXP10,0.0
ENSG00000217331,0.0
ENSG00000217334,0.0
TUBB4BP7,0.0
AK4P5,0.0
RPL21P61,0.0
PSMC1P11,0.0
RPS4XP9,0.0
PRELID1P2,0.0
DDX18P3,0.0
ISCA1P1,0.0
ENSG00000217447,0.0
ENSG00000217477,0.0
HMGB1P17,0.0
ENSG00000217483,0.0
ENSG00000217488,0.0
ENSG00000217495,0.0
ENSG00000217512,0.0
ENSG00000217514,0.0
RPS16P5,0.0
IQCB2P,0.0
ENSG00000217557,0.0
CRIPTOP4,0.0
ENSG00000217576,0.0
MDH1P2,0.0
ENSG00000217612,0.0
YWHAZP10,0.0
ENSG00000217631,0.0
PTGES3P2,0.0
ENSG00000217644,0.0
H2BC16P,0.0
PARLP2,0.0
PIMREGP3,0.0
UBE2V1P15,0.0
RPS3AP24,0.0
NUS1P4,0.0
SERPINB8P1,0.0
RPS10P3,0.0
NDUFB4P4,0.0
CCT7P1,0.0
ENSG00000217746,0.0
NDUFAB1P1,0.0
ENSG00000217769,0.0
FEM1AP3,0.0
ENSG00000217776,0.0
LDHAL6FP,0.0
ENSG00000217786,0.0
ASS1P9,0.0
ENSG00000217801,0.0
UBE2D3P5,0.0
FAT1P1,0.0
HNRNPDP2,0.0
SNRPEP6,0.0
RBMXP5,0.0
H4C10P,0.0
OR4F7P,0.0
ENSG00000217878,0.0
KRT18P48,0.0
ZNF839P1,0.0
HSPE1P8,0.0
SEPTIN14P6,0.0
NOC2LP2,0.0
KRT19P1,0.0
ZKSCAN8P2,0.0
THAP12P5,0.0
ELF2P2,0.0
ENSG00000218029,0.0
ENSG00000218048,0.0
RPL31P33,0.0
ADAMTS7P4,0.0
RSL24D1P1,0.0
PERPP3,0.0
DNAJA1P4,0.0
EXOSC8P1,0.0
ENSG00000218125,0.0
ERHP2,0.0
KRT18P22,0.0
ENSG00000218173,0.0
ENSG00000218175,0.0
SLC25A5P7,0.0
KRT8P43,0.0
ENSG00000218187,0.0
POM121L14P,0.0
HLFP1,0.0
RPS20P32,0.0
RPS27AP11,0.0
FTH1P26,0.0
TATDN2P2,0.0
ENSG00000218227,0.0
NEPNP,0.0
RPA3P2,0.0
RPS4XP7,0.0
ENSG00000218274,0.0
H2AC9P,0.0
MORF4L1P1,0.0
RPL22P14,0.0
ENSG00000218313,0.0
MTMR9P1,0.0
HNRNPA1P1,0.0
LYPLA1P3,0.0
RPS3AP23,0.0
RAET1K,0.0
SUMO2P13,0.0
SLC25A20P1,0.0
ENSG00000218410,0.0
ENSG00000218418,0.0
NDUFS5P1,0.0
ENSG00000218426,0.0
NIP7P3,0.0
HNRNPA1P19,0.0
RPS27P15,0.0
RPS25P7,0.0
ACTG1P18,0.0
RPL6P18,0.0
ENSG00000218483,0.0
FCF1P10,0.0
ENSG00000218499,0.0
H2AZP3,0.0
SPTLC1P2,0.0
ENSG00000218520,0.0
ITGAEP1,0.0
ENSG00000218536,0.0
OR4K12P,0.0
ENSG00000218561,0.0
ENSG00000218565,0.0
HNRNPA1P37,0.0
ANKRD18FP,0.0
GAPDHP63,0.0
ENSG00000218586,0.0
ENSG00000218596,0.0
ENSG00000218617,0.0
ENSG00000218631,0.0
RPL7P28,0.0
RPL5P20,0.0
BRD7P4,0.0
ENSG00000218682,0.0
RPL5P21,0.0
H2AC10P,0.0
ST13P16,0.0
ENSG00000218713,0.0
RPL12P23,0.0
B3GALNT2P1,0.0
KRT18P44,0.0
ENSG00000218730,0.0
ENSG00000218732,0.0
DBIP1,0.0
RPL36P9,0.0
RPL18AP8,0.0
ENSG00000218757,0.0
ENSG00000218766,0.0
FAM8A6P,0.0
MTATP6P31,0.0
HSPD1P16,0.0
ENSG00000218793,0.0
GSTM2P1,0.0
AP3S1P1,0.0
ENSG00000218809,0.0
ENSG00000218813,0.0
ENSG00000218834,0.0
ENSG00000218857,0.0
CNN3P1,0.0
SLC25A6P6,0.0
ENSG00000218872,0.0
NUFIP1P1,0.0
SUMO2P12,0.0
TUBB8P2,0.0
PTMAP3,0.0
NACAP7,0.0
IMPDH1P9,0.0
FTH1P15,0.0
ANKRD39P1,0.0
CCNG1P1,0.0
ARL4AP5,0.0
RPS15AP19,0.0
RPS3AP2,0.0
ENSG00000219039,0.0
TRIM51FP,0.0
SOD1P1,0.0
NPM1P37,0.0
MTND4LP19,0.0
ENSG00000219088,0.0
DHFRP6,0.0
HNRNPA3P12,0.0
RPL21P19,0.0
RPL23AP48,0.0
TYMSP1,0.0
RPS4XP8,0.0
PPIAP87,0.0
ENSG00000219150,0.0
HMGB1P20,0.0
FTH1P19,0.0
CACYBPP3,0.0
ENSG00000219190,0.0
ENSG00000219201,0.0
RPL12P47,0.0
ENSG00000219240,0.0
AMZ2P2,0.0
RPS6P7,0.0
NPM1P38,0.0
OR2E1P,0.0
DNAJC2P1,0.0
RPS20P2,0.0
VN1R8P,0.0
ENSG00000219284,0.0
PIP5K1P1,0.0
MRPL42P3,0.0
ENSG00000219298,0.0
ENSG00000219302,0.0
ESDP1,0.0
ENSG00000219329,0.0
RPL31P52,0.0
RPSAP72,0.0
ZNF299P,0.0
ENSG00000219375,0.0
ENSG00000219384,0.0
ATF1P1,0.0
ENSG00000219391,0.0
ZNF602P,0.0
HSPA8P15,0.0
NGRNP4,0.0
ENSG00000219409,0.0
MBL3P,0.0
BTBD10P2,0.0
RPL23P8,0.0
ENSG00000219453,0.0
RPSAP42,0.0
RPS2P29,0.0
ENSG00000219487,0.0
TPT1P8,0.0
ENSG00000219492,0.0
ENSG00000219500,0.0
FTH1P8,0.0
ENSG00000219529,0.0
SELENOKP2,0.0
RPL17P25,0.0
ENSG00000219549,0.0
ENSG00000219553,0.0
ENSG00000219559,0.0
ZPR1P1,0.0
NGRNP2,0.0
HNRNPA1P58,0.0
NCSTNP1,0.0
ENSG00000219604,0.0
HIGD1AP16,0.0
ENSG00000219619,0.0
ENSG00000219622,0.0
CYCSP17,0.0
BMPR1AP1,0.0
GCNT1P4,0.0
ENSG00000219666,0.0
BECN1P2,0.0
ENSG00000219681,0.0
NUP50P2,0.0
FGF7P8,0.0
ENSG00000219699,0.0
PTCHD3P3,0.0
ENSG00000219702,0.0
RAP1BP3,0.0
MARK2P18,0.0
RPL26P20,0.0
NUP50P4,0.0
CD83P1,0.0
RPL32P16,0.0
ENSG00000219755,0.0
ENSG00000219757,0.0
ENSG00000219758,0.0
VN1R11P,0.0
RPSAP45,0.0
RPL21P67,0.0
ENSG00000219784,0.0
OSTCP6,0.0
PPIAP9,0.0
ATP5PBP6,0.0
ARF1P1,0.0
RPL23AP47,0.0
RPL31P28,0.0
ENSG00000219867,0.0
BRK1P1,0.0
GAPDHP42,0.0
ZSCAN12P1,0.0
RPL35P3,0.0
ENSG00000219928,0.0
GAPDHP67,0.0
RPL12P8,0.0
SPTLC1P3,0.0
KRT18P50,0.0
ENSG00000219951,0.0
BTF3P7,0.0
ENSG00000219992,0.0
RPS26P29,0.0
ENSG00000220030,0.0
RPL7P27,0.0
ENSG00000220076,0.0
LAP3P1,0.0
ENSG00000220105,0.0
RPL21P64,0.0
MTCYBP4,0.0
MRPL32P1,0.0
ENSG00000220130,0.0
ENSG00000220131,0.0
CPSF1P2,0.0
ENSG00000220139,0.0
ENSG00000220154,0.0
HNRNPA1P12,0.0
MTRES1P1,0.0
HMGB3P18,0.0
ENSG00000220204,0.0
OR4F1P,0.0
RPS24P12,0.0
ENSG00000220240,0.0
ZNF402P,0.0
ACTBP8,0.0
ENSG00000220291,0.0
HNRNPH1P1,0.0
RPL35AP18,0.0
H2BC19P,0.0
ENSG00000220326,0.0
MTCO1P56,0.0
PPIAP74,0.0
H3P28,0.0
GPR166P,0.0
ENSG00000220370,0.0
GSTA8P,0.0
KRT8P42,0.0
FCF1P5,0.0
PTPN11P3,0.0
TUBB3P1,0.0
ENSG00000220446,0.0
ENSG00000220447,0.0
RPS3P4,0.0
SLC25A51P1,0.0
YAP1P1,0.0
EIF4EBP2P3,0.0
ENSG00000220506,0.0
MTND4LP20,0.0
PGAM1P10,0.0
ASS1P1,0.0
ENSG00000220522,0.0
ENSG00000220537,0.0
ENSG00000220540,0.0
PPIHP2,0.0
RPL5P19,0.0
ENSG00000220556,0.0
HMGB1P13,0.0
PKMP3,0.0
VN1R12P,0.0
RPL35P2,0.0
DDX18P6,0.0
TUBBP9,0.0
SSR1P1,0.0
ENSG00000220600,0.0
RPL34P14,0.0
KRASP1,0.0
ENSG00000220643,0.0
ENSG00000220660,0.0
RCC2P7,0.0
TFB2MP1,0.0
RPL17P23,0.0
ENSG00000220695,0.0
OR1F12P,0.0
ENSG00000220725,0.0
H3P27,0.0
MTND3P20,0.0
CMPK1P1,0.0
ENSG00000220739,0.0
RPL5P18,0.0
C11orf98P2,0.0
ISG20L2P1,0.0
RPL21P28,0.0
VN1R10P,0.0
BOLA2P3,0.0
RPSAP44,0.0
MTMR9LP,0.0
RPL21P119,0.0
LINC01881,0.0
NDUFA5P9,0.0
RPL21P16,0.0
RPS18P9,0.0
HSPE1P26,0.0
MRPL35P1,0.0
DNAJC19P6,0.0
H3C9P,0.0
MESTP1,0.0
ENSG00000220913,0.0
ENSG00000220918,0.0
ENSG00000220920,0.0
OSTCP4,0.0
HNRNPA1P41,0.0
ENSG00000220949,0.0
ENSG00000220960,0.0
ENSG00000220986,0.0
SNORD88C,0.0
RNU6ATAC29P,0.0
MIR1323,0.0
RNU6ATAC19P,0.0
MIR1250,0.0
MIR1231,0.0
ENSG00000221031,0.0
MIR1272,0.0
MIR1193,0.0
RNU6ATAC7P,0.0
MIR1286,0.0
U3,0.0
ENSG00000221042,0.0
U3,0.0
U3,0.0
RNU6ATAC38P,0.0
MIR1266,0.0
MIR1302-3,0.0
RNU6ATAC6P,0.0
ENSG00000221060,0.0
MIR1296,0.0
MIR1233-2,0.0
SNORD111,0.0
MIR320D2,0.0
ENSG00000221083,0.0
MIR1302-5,0.0
ENSG00000221093,0.0
SNORA11B,0.0
RNU6ATAC30P,0.0
SNORD110,0.0
MIR1224,0.0
U3,0.0
ENSG00000221139,0.0
ENSG00000221148,0.0
SNORA11F,0.0
MIR1207,0.0
ENSG00000221184,0.0
MIR548M,0.0
MIR1184-2,0.0
MIR1253,0.0
MIR1262,0.0
RNU6ATAC15P,0.0
MIR548E,0.0
RNU6ATAC27P,0.0
MIR1305,0.0
MIR548L,0.0
MIR1285-2,0.0
MIR1258,0.0
SNORD88A,0.0
ENSG00000221245,0.0
MIR1263,0.0
RNU6ATAC37P,0.0
MIR1208,0.0
MIR548P,0.0
MIR1284,0.0
MIR1255A,0.0
MIR1302-8,0.0
MIR1237,0.0
MIR548I2,0.0
MIR1289-2,0.0
MIR663B,0.0
MIR548T,0.0
ENSG00000221300,0.0
SNORA79,0.0
MIR548I3,0.0
MIR1200,0.0
MIR548Q,0.0
U3,0.0
MIR548K,0.0
RNU6ATAC18P,0.0
U3,0.0
MIR548F5,0.0
MIR1288,0.0
RNU6ATAC20P,0.0
MIR1228,0.0
MIR548G,0.0
MIR1265,0.0
RNU6ATAC23P,0.0
SNORD88B,0.0
RNU6ATAC8P,0.0
MIR1295A,0.0
MIR1302-6,0.0
MIR1229,0.0
