,PRE018-1
PTPN14,0.109715745
CENPF,0.007598882
KCTD3,0.12080612
GPATCH2,0.10494168
RRP15,0.1084681
TGFB2,0.0124369655
LYPLAL1,0.3176938
EPRS1,0.14212973
BPNT1,0.046508558
IARS2,0.20415217
RAB3GAP2,0.13250826
MARK1,0.019809289
C1orf115,0.18266328
MTARC2,0.15453406
MTARC1,0.038597804
HLX,0.015083414
DUSP10,0.015525454
TAF1A,0.017216848
MIA3,0.15120268
ENSG00000272750,0.0030557772
AIDA,0.13423917
BROX,0.1863034
DISP1,0.022252316
TLR5,0.02765515
SUSD4,0.08820961
CAPN8,0.0015234048
CAPN2,0.50658613
TP53BP2,0.10710151
FBXO28,0.082722545
DEGS1,0.15609822
NVL,0.046452187
CNIH4,0.3505557
WDR26,0.1784663
DNAH14,0.052301254
LBR,0.12670805
ENAH,0.087613516
SRP9,0.88250667
EPHX1,0.1901737
ENSG00000242861,0.015371245
TMEM63A,0.058865327
PYCR2,0.08065305
SDE2,0.08564943
H3-3A,1.3171731
ACBD3,0.17008364
PARP1,0.16535251
STUM,0.019828163
ITPKB,0.09699957
PSEN2,0.046047833
COQ8A,0.07422754
CDC42BPA,0.1993261
ZNF678,0.026411744
SNAP47,0.0745591
JMJD4,0.044593614
ARF1,0.73282486
C1orf35,0.117354915
MRPL55,0.35487157
GUK1,1.1458383
GJC2,0.009227592
IBA57,0.038055055
OBSCN,0.06603353
TRIM11,0.024408536
H2AC25,0.024879264
RNF187,0.29728454
RHOU,0.08842127
RAB4A,0.20644493
CCSAP,0.01353422
NUP133,0.05860182
ABCB10,0.024831677
TAF5L,0.029009039
URB2,0.02592425
LINC01736,0.0
GALNT2,0.057898674
COG2,0.07289024
AGT,0.01625152
C1orf198,0.04663743
TTC13,0.021085521
ARV1,0.17101593
FAM89A,0.04885516
C1orf131,0.06963922
GNPAT,0.117151745
EXOC8,0.038446993
SPRTN,0.049325295
EGLN1,0.20523256
ENSG00000233461,0.044139005
TSNAX,0.16395687
DISC1,0.010510391
SIPA1L2,0.050681967
NTPCR,0.17592731
MAP3K21,0.06679653
COA6,0.22856204
TARBP1,0.04803115
LINC01354,0.0
IRF2BP2,0.41343626
TOMM20,0.6948968
RBM34,0.027333643
ARID4B,0.25639805
GGPS1,0.14509127
ENSG00000285053,0.0
TBCE,0.0
B3GALNT2,0.04989236
LYST,0.102500394
NID1,0.05995227
GPR137B,0.105092935
ERO1B,0.07082705
EDARADD,0.006777225
LGALS8,0.11015018
ENSG00000273058,0.0015881361
HEATR1,0.05844884
MTR,0.24143207
RYR2,0.0040454143
CHRM3,0.02399217
FH,0.18582028
OPN3,0.056986567
CHML,0.066893145
CEP170,0.04071794
SDCCAG8,0.14178182
AKT3,0.13115402
ZBTB18,0.048166957
ADSS2,0.14767528
DESI2,0.10235611
COX20,0.616256
HNRNPU,0.8527848
EFCAB2,0.043781515
KIF26B,0.00641981
SMYD3,0.04551502
TFB2M,0.062661625
CNST,0.06579839
SCCPDH,0.24141313
AHCTF1,0.12482742
ZNF670,0.009305304
ZNF669,0.016762746
ZNF124,0.05170586
ENSG00000259865,0.052800022
ZNF496,0.025818685
NLRP3,0.017499391
OR2M3,0.0
SH3BP5L,0.035463493
ZNF672,0.10607504
ZNF692,0.04544676
PGBD2,0.022756727
FAM110C,0.13275819
SH3YL1,0.38472477
ACP1,0.41060153
TMEM18,0.1518533
PXDN,0.032178506
ENSG00000232057,0.0
EIPR1,0.060883738
TRAPPC12,0.09981775
ADI1,0.84025294
RNASEH1,0.059670705
RNASEH1-DT,0.03310259
RPS7,2.285567
COLEC11,0.041930575
CMPK2,0.005204757
RSAD2,0.007317779
ENSG00000271947,0.0
RNF144A,0.041819155
LINC01871,0.022746159
ID2,0.21962625
KIDINS220,0.21620512
MBOAT2,0.12954725
ASAP2,0.22171398
ITGB1BP1,0.30243152
CPSF3,0.053140696
IAH1,0.31284916
ADAM17,0.15957402
YWHAQ,0.57689756
TAF1B,0.06806719
ENSG00000269973,0.019362353
ENSG00000260077,0.01918528
KLF11,0.10221468
HPCAL1,0.19290443
ODC1,0.3075303
NOL10,0.067865334
RN7SL832P,0.0019369582
ATP6V1C2,0.08707731
PDIA6,0.62932813
SLC66A3,0.1625756
ROCK2,0.24124284
E2F6,0.07478138
GREB1,0.0088378405
LPIN1,0.14770941
TRIB2,0.13296574
NBAS,0.08005025
DDX1,0.23050056
MYCN,0.00211362
CYRIA,0.013626715
SMC6,0.077046946
GEN1,0.030973556
KCNS3,0.011119482
RDH14,0.15825017
TTC32,0.0928545
WDR35,0.034608975
LAPTM4A,1.0347536
SDC1,0.2574519
PUM2,0.18214096
RHOB,1.1209277
GDF7,0.034704193
LDAH,0.047649883
ATAD2B,0.07339365
UBXN2A,0.107551694
WDCP,0.0121915
FKBP1B,0.06253036
SF3B6,0.7868335
FAM228B,0.052028988
TP53I3,0.20492
ITSN2,0.1712029
NCOA1,0.153565
PTRHD1,0.20009494
ADCY3,0.030026205
DNAJC27,0.057622395
DNAJC27-AS1,0.057601627
POMC,0.023963964
DNMT3A,0.060341027
DTNB,0.038938694
ASXL2,0.086844906
KIF3C,0.008070989
RAB10,0.30078623
HADHA,0.4070698
HADHB,0.5722088
SELENOI,0.07157169
SLC35F6,0.10162142
MAPRE3,0.07738802
TMEM214,0.077684574
AGBL5,0.061123706
OST4,1.4217423
EMILIN1,0.0349779
KHK,0.23069318
PREB,0.09741935
ATRAID,0.560465
MPV17,0.15182547
GTF3C2,0.06311991
GTF3C2-AS2,0.005646191
EIF2B4,0.0878429
SNX17,0.24086793
ZNF513,0.033563342
PPM1G,0.25223714
NRBP1,0.16818108
KRTCAP3,0.052679285
IFT172,0.031944375
FNDC4,0.03967682
ZNF512,0.06449192
GPN1,0.05979918
SUPT7L,0.069047295
SLC4A1AP,0.073525496
MRPL33,1.1154512
BABAM2,0.159701
FOSL2,0.60710704
PPP1CB,0.80153984
TRMT61B,0.07555954
WDR43,0.11133436
CLIP4,0.05349687
YPEL5,0.3529401
LBH,0.22827838
LCLAT1,0.044082697
CAPN13,0.00869346
EHD3,0.046977453
MEMO1,0.015864717
DPY30,0.45542923
SPAST,0.040881135
SLC30A6,0.07877528
YIPF4,0.22443858
ENSG00000272754,0.0
BIRC6,0.2079649
TTC27,0.031705804
LTBP1,0.053602535
RASGRP3,0.037092377
FAM98A,0.082746215
CRIM1-DT,0.0418488
CRIM1,0.34781057
FEZ2,0.20965484
STRN,0.07184022
HEATR5B,0.06604106
GPATCH11,0.053408302
EIF2AK2,0.17595309
CEBPZOS,0.23469533
CEBPZ,0.27118763
NDUFAF7,0.044526808
PRKD3,0.09645069
QPCT,0.015464765
CDC42EP3,0.103323475
RMDN2,0.0364016
CYP1B1,0.058532637
ATL2,0.12011327
HNRNPLL,0.088515274
GALM,0.103551894
SRSF7,0.69404864
GEMIN6,0.049264412
DHX57,0.04006552
MORN2,0.355349
SOS1,0.12075722
MAP4K3,0.15103906
MAP4K3-DT,0.11517162
TMEM178A,0.16701002
THUMPD2,0.10357328
SLC8A1,0.36912596
PKDCC,0.019631406
EML4,0.22924401
COX7A2L,0.7828949
MTA3,0.07778298
HAAO,0.061729226
ZFP36L2,1.0390413
THADA,0.074338265
PLEKHH2,0.075244926
DYNC2LI1,0.18780327
LRPPRC,0.2911805
PPM1B,0.16405377
PREPL,0.21370795
CAMKMT,0.04862861
SRBD1,0.06512644
PRKCE,0.057385534
EPAS1,0.42576396
ATP6V1E2,0.019372122
RHOQ,0.17780225
PIGF,0.17548394
CRIPT,0.23321469
SOCS5,0.051631704
MCFD2,0.32745695
TTC7A,0.04396668
CALM2,1.4348228
EPCAM,0.9720974
MSH2,0.045008335
KCNK12,0.0
MSH6,0.06404234
FBXO11,0.13155775
FOXN2,0.040699106
PPP1R21-DT,0.0073358156
PPP1R21,0.09838218
STON1,0.04198627
CHAC2,0.030993432
ERLEC1,0.15981846
PSME4,0.12846479
ACYP2,0.096469656
SPTBN1,0.6499422
RTN4,1.4370916
CLHC1,0.022857131
RPS27A,2.836353
MTIF2,0.062706284
CCDC88A,0.094194375
CFAP36,0.21951716
PPP4R3B,0.2393879
PPP4R3B-DT,0.02503019
PNPT1,0.08707211
EFEMP1,0.1946502
CCDC85A,0.0010506168
VRK2,0.040836558
FANCL,0.051899895
BCL11A,0.0022021914
PAPOLG,0.0441533
REL,0.12291815
PUS10,0.009751834
PEX13,0.10524401
SANBR,0.014615334
C2orf74,0.01499067
USP34,0.27183852
USP34-DT,0.01267621
XPO1,0.14957899
FAM161A,0.067747034
CCT4,0.3984689
COMMD1,0.25452188
B3GNT2,0.14503281
EHBP1,0.08685336
WDPCP,0.015377732
MDH1,0.6594588
UGP2,0.39481524
VPS54,0.07152013
PELI1,0.09459873
ENSG00000225889,0.03224194
LGALSL,0.11366115
AFTPH-DT,0.006890119
AFTPH,0.19983429
SERTAD2,0.064089976
SLC1A4,0.014974027
CEP68,0.052353986
RAB1A,0.48535946
ACTR2,0.40284804
SPRED2,0.078689374
MEIS1,0.009398917
ETAA1,0.033251543
C1D,0.41583946
DNAAF10,0.034798823
PNO1,0.1116438
PPP3R1,0.08275587
CNRIP1,0.019479813
PLEK,0.023908159
FBXO48,0.017710987
ARHGAP25,0.02547501
ANTXR1,0.03796
GFPT1,0.12918766
NFU1,0.18626273
AAK1,0.38794726
ANXA4,0.46972048
GMCL1,0.10716643
SNRNP27,0.17372791
MXD1,0.067417525
PCBP1,0.8007436
C2orf42,0.025114913
TIA1,0.1784001
PCYOX1,0.33773714
SNRPG,1.0073274
FAM136A,0.15907648
TGFA,0.02611758
TEX261,0.10729869
NAGK,0.12334709
MCEE,0.090475574
MPHOSPH10,0.12784517
PAIP2B,0.06278552
ZNF638,0.32292995
DYSF,0.04436557
CYP26B1,0.02304293
EXOC6B,0.044032704
SPR,0.076402254
SFXN5,0.09629819
RAB11FIP5,0.119156554
SMYD5,0.034859113
PRADC1,0.109908804
CCT7,0.3417367
FBXO41,0.0071028783
ALMS1,0.037198637
TPRKB,0.18130025
DUSP11,0.10967929
STAMBP,0.09926616
ACTG2,0.011828949
DGUOK,0.3012649
DGUOK-AS1,0.009161467
TET3,0.015613544
BOLA3,0.4536462
MOB1A,0.41711524
MTHFD2,0.032062225
DCTN1,0.11994627
WDR54,0.09058104
RTKN,0.09348048
INO80B,0.021064429
MOGS,0.09271111
MRPL53,0.039066948
CCDC142,0.0038825392
TTC31,0.028027931
LBX2,0.0
PCGF1,0.020198105
AUP1,0.23734045
HTRA2,0.086634055
LOXL3,0.0007403086
DOK1,0.019142313
HK2,0.0013857312
POLE4,0.4028282
MRPL19,0.24718767
GCFC2,0.070798755
ENSG00000270696,0.0084056165
SUCLG1,0.81805253
TMSB10,2.1842768
KCMF1,0.19605862
TCF7L1,0.051418122
TGOLN2,0.5123336
RETSAT,0.068380654
ELMOD3,0.047103614
CAPG,0.492482
MAT2A,0.4319649
GGCX,0.10665376
VAMP8,0.9213996
VAMP5,0.29727083
RNF181,0.44232687
TMEM150A,0.09199757
USP39,0.061036028
C2orf68,0.053586517
GNLY,0.067849025
ATOH8,0.016739998
ST3GAL5,0.029268537
POLR1A,0.039234336
PTCD3,0.13195957
IMMT,0.24638106
MRPL35,0.18857755
REEP1,0.012316855
KDM3A,0.058896113
CHMP3,0.28689253
RNF103,0.11325843
RMND5A,0.11719914
CD8A,0.01750885
CD8B,0.015023269
LINC01943,0.0058384454
CYTOR,0.36073557
KRCC1,0.108678564
FABP1,0.33560196
EIF2AK3,0.081043676
EIF2AK3-DT,0.0075850096
RPIA,0.06017689
IGKC,0.030029234
MAL,1.054184
MRPS5,0.23616676
ZNF514,0.06445876
ZNF2,0.010284911
PROM2,0.24283043
FAHD2A,0.030494586
LINC00342,0.028134165
ANKRD36C,0.07300448
ADRA2B,0.009058601
DUSP2,0.15769537
STARD7,0.30319765
TMEM127,0.14946334
CIAO1,0.13646354
SNRNP200,0.21510445
ITPRIPL1,0.005644037
NCAPH,0.0
ARID5A,0.16307485
KANSL3,0.08201912
LMAN2L,0.043805934
CNNM4,0.026787223
CNNM3,0.0120797865
ANKRD39,0.048655834
SEMA4C,0.030727718
FAM178B,0.0
FAHD2B,0.070171095
ANKRD36,0.056678906
APPAT,0.037771523
ANKRD36B,0.013656631
COX5B,1.8957264
ACTR1B,0.09591842
TMEM131,0.11083169
INPP4A,0.05650628
COA5,0.2659979
UNC50,0.33103496
MGAT4A,0.22974445
LINC02611,0.0055119586
CRACDL,0.025510872
LIPT1,0.04855189
MITD1,0.10216539
MRPL30,0.057366602
TXNDC9,0.18441446
EIF5B,0.346241
REV1,0.15218268
AFF3,0.010251997
LONRF2,0.06956614
CHST10,0.0118895965
PDCL3,0.16247234
RPL31,0.6855149
TBC1D8,0.03583429
CNOT11,0.10649561
RNF149,0.15161954
MAP4K4,0.11929535
LINC01127,0.017016858
IL1R2,0.04247335
IL1R1,0.17467833
IL1RL1,0.0792433
IL18R1,0.021600189
IL18RAP,0.006753635
TMEM182,0.012371901
MRPS9,0.14158732
TGFBRAP1,0.030963732
C2orf49-DT,0.051596444
C2orf49,0.12123849
FHL2,0.091971174
NCK2,0.102837026
ECRG4,0.102481365
UXS1,0.22455023
ST6GAL2,0.0027538394
SULT1C4,0.056472216
GCC2,0.42880893
LIMS1,0.27968538
RANBP2,0.42225984
CCDC138,0.012972634
SH3RF3,0.01954787
SEPTIN10,0.15750901
SOWAHC,0.12159487
RGPD5,0.009459985
NPHP1,0.06279388
MTLN,0.51963055
MIR4435-2HG,0.19654275
BCL2L11,0.09077005
ENSG00000271590,0.0
ENSG00000270190,0.0028169667
ANAPC1,0.054820344
MERTK,0.06969672
TMEM87B,0.04537211
FBLN7,0.0
ZC3H8,0.071048714
ZC3H6,0.07585989
TTL,0.06268169
POLR1B,0.027462857
CHCHD5,0.39327088
SLC20A1,0.22893848
IL1B,0.033494107
IL1RN,0.004077308
PSD4,0.038647234
PAX8,0.33877286
ZNG1B,0.072919175
PGM5P4-AS1,0.0
RABL2A,0.03434326
SLC35F5,0.1879977
ACTR3,0.42650652
DDX18,0.3133581
ENSG00000236255,0.0030006228
CCDC93,0.06464098
INSIG2,0.11445613
MARCO,0.012148312
STEAP3,0.024012558
C2orf76,0.096428275
DBI,1.3116075
TMEM37,0.21671623
TMEM177,0.041679148
PTPN4,0.09553736
EPB41L5,0.14419131
TMEM185B,0.054676022
RALB,0.13095875
INHBB,0.018434161
TFCP2L1,0.34902808
CLASP1,0.11752016
NIFK-AS1,0.023080966
NIFK,0.19289461
TSN,0.18062693
GYPC,0.22392075
BIN1,0.1942114
ERCC3,0.06653454
MAP3K2,0.23167841
PROC,0.019135587
IWS1,0.13047588
ENSG00000272789,0.019450527
LIMS2,0.1247162
WDR33,0.21607643
SFT2D3,0.048796844
POLR2D,0.034367707
AMMECR1L,0.06839526
ENSG00000272667,0.033424906
SAP130,0.028981289
UGGT1,0.07706679
HS6ST1,0.12924911
CCDC74B,0.015040104
SMPD4,0.025600335
MZT2B,0.9881852
CCDC115,0.18821074
IMP4,0.15348408
PTPN18,0.13222145
FAM168B,0.21911341
PLEKHB2,0.42056113
MZT2A,0.3182431
CCDC74A,0.017600598
LYPD1,0.017902989
MGAT5,0.062258247
TMEM163,0.0
CCNT2,0.096914336
RAB3GAP1,0.1877017
ZRANB3,0.015297689
R3HDM1,0.064983286
UBXN4,0.52207494
MCM6,0.024705943
DARS1,0.23733996
CXCR4,0.14876503
HNMT,0.27719736
SPOPL,0.08602743
KYNU,0.028858436
ARHGAP15,0.019782247
GTDC1,0.017780192
ZEB2,0.0871689
ACVR2A,0.05190635
ORC4,0.14267094
MBD5,0.1065105
EPC2,0.062230162
MMADHC,0.24206032
RND3,0.16913752
RBM43,0.028824503
NMI,0.062035393
TNFAIP6,0.008884428
RIF1,0.22217605
ARL5A,0.12254512
STAM2,0.13000973
FMNL2,0.06908778
PRPF40A,0.3233586
ARL6IP6,0.06064399
NR4A2,0.10116056
GPD2,0.04789968
CYTIP,0.083932675
ACVR1,0.03784669
PKP4,0.27673194
DAPL1,0.02027005
TANC1,0.078286774
WDSUB1,0.05068075
BAZ2B,0.2230764
BAZ2B-AS1,0.017031085
MARCHF7,0.21955025
CD302,0.056785326
LY75,0.0355832
PLA2R1,0.030732932
RBMS1,0.356797
TANK,0.15152429
PSMD14,0.20247276
DPP4,0.09053855
FAP,0.005380629
IFIH1,0.037261344
GCA,0.15671213
FIGN,0.010601003
COBLL1,0.61222345
SLC38A11,0.07429852
SCN3A,0.015172751
CSRNP3,0.03545707
TTC21B,0.056441117
SCN9A,0.018706515
SCN7A,0.022344133
STK39,0.05444416
CERS6,0.05575082
NOSTRIN,0.11291671
BBS5,0.024066005
FASTKD1,0.049312208
PPIG,0.4689327
KLHL23,0.059388556
SSB,0.45341432
METTL5,0.25680038
UBR3,0.13836145
GORASP2,0.12475357
TLK1,0.18295786
METTL8,0.032421052
DCAF17,0.03713464
CYBRD1,0.106156506
DYNC1I2,0.46805057
SLC25A12,0.088059
HAT1,0.20280382
ITGA6,0.32801956
PDK1,0.0285715
RAPGEF4,0.043858822
MAP3K20,0.079423025
SP3,0.1283817
OLA1,0.2106376
CIR1,0.21522018
SCRN3,0.039316308
GPR155,0.10261738
WIPF1,0.0727248
CHN1,0.015001184
ATF2,0.110427365
ATP5MC3,1.5942409
LNPK,0.08166408
MTX2,0.34699517
HNRNPA3,0.68211967
NFE2L2,0.7076618
ENSG00000222043,0.006671084
AGPS,0.10307283
IFT70B,0.014855454
IFT70A,0.015672708
RBM45,0.029078996
CHROMR,0.014987189
PRKRA,0.21125242
FKBP7,0.037449308
PLEKHA3,0.16052777
TTN-AS1,0.036525395
CCDC141,0.0
SESTD1,0.105165355
CWC22,0.152325
UBE2E3,0.31616834
LINC01934,0.0
ITGA4,0.016876413
ITPRID2,0.21314245
PDE1A,0.22886896
DNAJC10,0.21246411
FRZB,0.044216357
NCKAP1,0.34366816
NUP35,0.061869342
ENSG00000283839,0.0021603373
LINC01473,0.029509883
ZC3H15,0.37197265
ITGAV,0.34337726
FAM171B,0.01153182
CALCRL,0.14375505
TFPI,0.16927297
GULP1,0.10863519
COL3A1,0.06393415
COL5A2,0.034958936
WDR75,0.056527957
SLC40A1,0.13917351
ASNSD1,0.12931848
ANKAR,0.034443773
OSGEPL1,0.029828345
ORMDL1,0.40280157
PMS1,0.049410906
C2orf88,0.040864576
HIBCH,0.35119075
INPP1,0.14207731
MFSD6,0.05851497
NEMP2,0.015924755
NAB1,0.13382354
GLS,0.7378153
STAT1,0.12208892
STAT4,0.014541739
MYO1B,0.22480953
NABP1,0.14448754
CAVIN2,0.2718429
SLC39A10,0.1868676
STK17B,0.102644525
ENSG00000272211,0.0035687461
HECW2,0.043247584
HECW2-AS1,0.0
GTF3C3,0.06599211
PGAP1,0.059246816
ANKRD44,0.056239672
SF3B1,0.5730018
COQ10B,0.23947099
HSPD1,0.82858497
HSPE1,1.532853
MOB4,0.2164465
RFTN2,0.016054498
PLCL1,0.19862725
FTCDNL1,0.016728772
C2orf69,0.073780246
TYW5,0.03492634
MAIP1,0.09705101
SPATS2L,0.25870588
KCTD18,0.037460607
SGO2,0.014324952
BZW1,0.5394693
CLK1,0.36075425
PPIL3,0.087182194
NIF3L1,0.047548648
ORC2,0.039557602
HYCC2,0.0959844
NDUFB3,0.9627201
CFLAR,0.36709055
CASP10,0.03315831
CASP8,0.05738618
TRAK2,0.1347928
STRADB,0.07468007
TMEM237,0.06132566
ALS2,0.05125747
FZD7,0.04613019
SUMO1,0.7828834
NOP58,0.16169818
ENSG00000273456,0.005327592
BMPR2,0.22558603
FAM117B,0.03671311
ICA1L,0.025172932
WDR12,0.043632053
CARF,0.027747836
NBEAL1,0.25786787
CYP20A1,0.11475833
ABI2,0.22595038
RAPH1,0.12031616
CD28,0.010072371
ICOS,0.011440258
PARD3B,0.036814578
NRP2,0.029934747
INO80D,0.10716272
NDUFS1,0.3411432
EEF1B2,1.1006963
ZDBF2,0.052611187
ADAM23,0.0074393284
FASTKD2,0.10357849
KLF7,0.11967033
CREB1,0.08768676
METTL21A,0.077685125
LINC01857,0.0
CCNYL1,0.06857217
IDH1,0.15114425
PIKFYVE,0.06871885
MAP2,0.018203786
RPE,0.1010345
KANSL1L,0.12746277
LANCL1,0.12960356
CPS1,0.013865875
SPAG16,0.22298871
BARD1,0.032222804
ATIC,0.11710313
FN1,0.11292746
PECR,0.07051672
XRCC5,0.36303368
SMARCAL1,0.025703454
RPL37A,1.7610981
IGFBP2,0.31397748
IGFBP5,0.68261313
TNS1,0.25834444
TNS1-AS1,0.0035992342
ARPC2,0.611369
GPBAR1,0.008151268
AAMP,0.2198255
PNKD,0.74026823
TMBIM1,0.16154464
SLC11A1,0.05265181
CTDSP1,0.21277413
USP37,0.055827435
CNOT9,0.0792107
BCS1L,0.06636237
RNF25,0.022922238
TTLL4,0.0137245
CYP27A1,0.0706156
WNT6,0.0
CNPPD1,0.1931367
RETREG2,0.21138257
ZFAND2B,0.11074815
ANKZF1,0.0669388
STK16,0.10243239
TUBA4A,0.21552047
DNAJB2,0.2147776
DNPEP,0.13515542
DES,0.00484685
SPEG,0.027546186
GMPPA,0.08691139
CHPF,0.14025442
OBSL1,0.1867491
STK11IP,0.026640762
EPHA4,0.03294318
FARSB,0.054831725
ACSL3,0.31614074
KCNE4,0.014767517
WDFY1,0.06827087
MRPL44,0.15946065
SERPINE2,0.08786889
CUL3,0.26129085
DOCK10,0.039182503
IRS1,0.047526065
RHBDD1,0.037794653
MFF,0.32951844
AGFG1,0.1667229
PID1,0.011232627
TRIP12,0.22617607
FBXO36,0.031919785
SLC16A14,0.014237039
SP110,0.059905797
SP140,0.007911137
SP140L,0.038453877
SP100,0.20182978
CAB39,0.2957412
ITM2C,0.41201162
PSMD1,0.2104355
HTR2B,0.0
ARMC9,0.026835022
NCL,0.6008738
PTMA,2.5157635
PDE6D,0.04605429
COPS7B,0.051360838
DIS3L2,0.055342667
EIF4E2,0.18479255
EFHD1,0.4854123
GIGYF2,0.13639452
SNORC,0.0021303352
INPP5D,0.027724583
ATG16L1,0.048787314
DGKD,0.046693534
USP40,0.08150186
TRPM8,0.0
ARL4C,0.14464404
SH3BP4,0.17555958
AGAP1,0.08572315
ACKR3,0.021702949
COPS8,0.18228322
COL6A3,0.033673752
MLPH,0.00507005
RAB17,0.22163747
LRRFIP1,0.5659713
RAMP1,0.032450296
UBE2F,0.10700138
KLHL30,0.0010401161
ILKAP,0.14777206
HES6,0.020735357
PER2,0.09336034
TRAF3IP1,0.04781035
ASB1,0.06456225
HDAC4,0.030401042
NDUFA10,0.37799668
COPS9,0.9559895
GPC1,0.1092086
DUSP28,0.053447455
RNPEPL1,0.116234004
CAPN10,0.05001263
GPR35,0.004478619
AGXT,0.0167458
SNED1,0.036464524
MTERF4,0.11909852
PASK,0.0075881346
PPP1R7,0.21558876
HDLBP,0.4084659
SEPTIN2,0.557055
FARP2,0.051497042
STK25,0.17348798
BOK,0.077824645
THAP4,0.21606046
ATG4B,0.14259721
DTYMK,0.101640664
ING5,0.1317331
D2HGDH,0.09723727
CNTN4,0.014320455
TRNT1,0.12545767
CRBN,0.19982836
SUMF1,0.0977194
SETMAR,0.046304386
ITPR1,0.2039177
BHLHE40,0.5949494
ARL8B,0.20934717
EDEM1,0.078735575
LMCD1,0.12898266
SSUH2,0.010617876
OXTR,0.0
RAD18,0.027548537
THUMPD3-AS1,0.38759577
THUMPD3,0.07222086
SETD5,0.12514107
LHFPL4,0.0
MTMR14,0.07604311
BRPF1,0.045360014
OGG1,0.061740715
CAMK1,0.058408223
TADA3,0.15874784
ARPC4,0.326168
TTLL3,0.022371849
RPUSD3,0.0741161
JAGN1,0.19090226
IL17RE,0.03794661
IL17RC,0.07033801
CRELD1,0.12422889
PRRT3,0.016476462
EMC3,0.2527097
BRK1,0.63312155
VHL,0.04522579
TATDN2,0.04097213
SEC13,0.1599171
ATG7,0.033106875
VGLL4,0.25796294
TAMM41,0.029351491
TIMP4,0.004434759
PPARG,0.057242896
TSEN2,0.019503592
MKRN2OS,0.0
MKRN2,0.05767246
RAF1,0.13599095
TMEM40,0.0
RPL32,2.7433474
IQSEC1,0.09756927
NUP210,0.051900968
HDAC11,0.06570542
FBLN2,0.06761398
CHCHD4,0.04867135
TMEM43,0.11280605
XPC,0.08744971
LSM3,0.621499
SLC6A6,0.06648043
GRIP2,0.012345219
CCDC174,0.079055764
FGD5,0.046224438
FGD5-AS1,0.3035404
NR2C2,0.047645397
MRPS25,0.32120845
RBSN,0.04468888
CAPN7,0.11301243
SH3BP5,0.25452954
METTL6,0.03004437
EAF1,0.06752234
HACL1,0.060910817
BTD,0.06504838
ANKRD28,0.14867383
GALNT15,0.039537426
DPH3,0.21072812
OXNAD1,0.06870459
RFTN1,0.030804122
PLCL2,0.076413296
TBC1D5,0.13122208
SATB1,0.061898973
RAB5A,0.21590857
KAT2B,0.06153897
ZNF385D,0.07996496
UBE2E2,0.1599606
UBE2E1,0.14421867
NKIRAS1,0.04420461
RPL15,2.1571717
NR1D2,0.09148703
RARB,0.042517744
TOP2B,0.25640276
NGLY1,0.10969273
OXSM,0.051999755
SLC4A7,0.13021545
LINC02084,0.0050224196
EOMES,0.0069889757
CMC1,0.33505782
AZI2,0.17974311
RBMS3,0.0719775
TGFBR2,0.32509622
STT3B,0.2058056
GPD1L,0.06540688
CMTM8,0.09067939
CMTM7,0.030814094
CMTM6,0.26121366
DYNC1LI1,0.14289907
CNOT10,0.058896925
GLB1,0.13748588
CRTAP,0.16666642
SUSD5,0.011671593
UBP1,0.0628621
CLASP2,0.09245215
PDCD6IP,0.29749978
TRANK1,0.0180941
EPM2AIP1,0.16167486
MLH1,0.04920866
LRRFIP2,0.14138551
GOLGA4,0.45643833
ITGA9,0.024610978
CTDSPL,0.21414632
PLCD1,0.045310978
ACAA1,0.39445505
MYD88,0.031350993
OXSR1,0.1519661
XYLB,0.016398735
ACVR2B,0.019752642
EXOG,0.042276174
WDR48,0.076119125
GORASP1,0.07069887
CSRNP1,0.34885702
CX3CR1,0.013669558
SLC25A38,0.06309887
RPSA,1.3438218
MYRIP,0.006251221
EIF1B,0.8001755
RPL14,2.0439723
ZNF620,0.014792614
ZNF621,0.056482732
CTNNB1,0.5214452
TRAK1,0.1069555
VIPR1,0.010520014
SEC22C,0.10785678
SS18L2,0.25203347
NKTR,0.397692
HIGD1A,0.5922293
ZNF662,0.020730982
POMGNT2,0.042063706
SNRK,0.19811065
ANO10,0.115432665
ABHD5,0.16177875
TCAIM,0.11577817
ZNF445,0.02941982
ZNF852,0.008587989
ZNF660,0.017767042
ZNF197,0.033385623
ZNF35,0.0153419245
KIAA1143,0.107807755
KIF15,0.0054320605
TMEM42,0.068991624
ZDHHC3,0.14639634
EXOSC7,0.20419535
CLEC3B,0.045365535
CDCP1,0.030002166
LARS2,0.044357322
LIMD1,0.018986914
SACM1L,0.1361104
LZTFL1,0.0598194
FYCO1,0.057684213
CCR1,0.006440945
CCR2,0.0
CCR5,0.0
CCRL2,0.020471852
LRRC2,0.01365217
ALS2CL,0.04345831
PTH1R,0.556247
CCDC12,0.25502944
NBEAL2,0.11549596
SETD2,0.2074689
KIF9,0.20020472
KLHL18,0.06714672
PTPN23-DT,0.009013472
PTPN23,0.0796714
SCAP,0.11355285
ELP6,0.13895465
SMARCC1,0.15384233
DHX30,0.25932038
MAP4,0.2778565
CAMP,0.0
ZNF589,0.017430803
NME6,0.053957507
CCDC51,0.036582656
TMA7,1.6553694
ATRIP,0.012731245
SHISA5,0.17122874
PFKFB4,0.0043491493
UQCRC1,0.5486474
SLC26A6,0.017092815
CELSR3,0.0
NCKIPSD,0.032086007
IP6K2,0.22011961
