,PRE027
PTPN14,0.12791085
CENPF,0.0019091823
KCTD3,0.1397186
GPATCH2,0.08666353
RRP15,0.10022808
TGFB2,0.0087614255
LYPLAL1,0.42960295
EPRS1,0.14148101
BPNT1,0.051484007
IARS2,0.18880089
RAB3GAP2,0.11556187
MARK1,0.018476533
C1orf115,0.19090171
MTARC2,0.24318366
MTARC1,0.026214523
HLX,0.006994877
DUSP10,0.0019635072
TAF1A,0.013277813
MIA3,0.15978761
ENSG00000272750,0.0044121663
AIDA,0.12101869
BROX,0.2525082
DISP1,0.024514772
TLR5,0.028207446
SUSD4,0.05212891
CAPN8,0.0
CAPN2,0.56812876
TP53BP2,0.054892324
FBXO28,0.09255453
DEGS1,0.13257651
NVL,0.052180734
CNIH4,0.33127332
WDR26,0.18071765
DNAH14,0.05527407
LBR,0.12840994
ENAH,0.08440072
SRP9,1.0110954
EPHX1,0.20171048
ENSG00000242861,0.022002084
TMEM63A,0.05945338
PYCR2,0.0937656
SDE2,0.06938246
H3-3A,1.2778139
ACBD3,0.12518638
PARP1,0.15856495
STUM,0.03321299
ITPKB,0.1555577
PSEN2,0.061918464
COQ8A,0.07723895
CDC42BPA,0.16977756
ZNF678,0.038957547
SNAP47,0.07985631
JMJD4,0.049193732
ARF1,0.6581723
C1orf35,0.14583233
MRPL55,0.40478843
GUK1,1.2283599
GJC2,0.012714464
IBA57,0.031322896
OBSCN,0.11365539
TRIM11,0.035049997
H2AC25,0.017712785
RNF187,0.30997643
RHOU,0.044182036
RAB4A,0.18823446
CCSAP,0.0141531965
NUP133,0.062286142
ABCB10,0.028329462
TAF5L,0.034219388
URB2,0.021737844
LINC01736,0.0015366427
GALNT2,0.0661448
COG2,0.07853959
AGT,0.022947995
C1orf198,0.042313993
TTC13,0.014750402
ARV1,0.17477293
FAM89A,0.021916669
C1orf131,0.07818422
GNPAT,0.14559191
EXOC8,0.045628853
SPRTN,0.041135814
EGLN1,0.21567541
ENSG00000233461,0.0345781
TSNAX,0.22224802
DISC1,0.0038184756
SIPA1L2,0.05179007
NTPCR,0.19767494
MAP3K21,0.10374801
COA6,0.15863127
TARBP1,0.08397555
LINC01354,0.0015494355
IRF2BP2,0.45207867
TOMM20,0.8688499
RBM34,0.014893937
ARID4B,0.19712234
GGPS1,0.15524602
ENSG00000285053,0.0
TBCE,0.0
B3GALNT2,0.029956684
LYST,0.09906232
NID1,0.042077668
GPR137B,0.10005169
ERO1B,0.043471362
EDARADD,0.008782758
LGALS8,0.116563894
ENSG00000273058,0.0046971245
HEATR1,0.06299733
MTR,0.25244018
RYR2,0.0011757627
CHRM3,0.054863743
FH,0.1954011
OPN3,0.039171107
CHML,0.059340388
CEP170,0.048598718
SDCCAG8,0.15179668
AKT3,0.118876204
ZBTB18,0.07658025
ADSS2,0.15052107
DESI2,0.08019804
COX20,0.65618414
HNRNPU,0.81114453
EFCAB2,0.077023745
KIF26B,0.014285557
SMYD3,0.04222593
TFB2M,0.07732759
CNST,0.080502816
SCCPDH,0.19750187
AHCTF1,0.119969755
ZNF670,0.012295009
ZNF669,0.01813425
ZNF124,0.039108597
ENSG00000259865,0.05707586
ZNF496,0.034640126
NLRP3,0.0027454733
OR2M3,0.0
SH3BP5L,0.037438348
ZNF672,0.10185812
ZNF692,0.040773716
PGBD2,0.031290084
FAM110C,0.062778175
SH3YL1,0.56917846
ACP1,0.38059238
TMEM18,0.16827926
PXDN,0.028581515
ENSG00000232057,0.0
EIPR1,0.075835735
TRAPPC12,0.111238465
ADI1,0.9904507
RNASEH1,0.041635174
RNASEH1-DT,0.029723775
RPS7,2.239192
COLEC11,0.04593214
CMPK2,0.017639477
RSAD2,0.007010751
ENSG00000271947,0.0
RNF144A,0.04289796
LINC01871,0.0017604913
ID2,0.3440962
KIDINS220,0.25421655
MBOAT2,0.10786031
ASAP2,0.277127
ITGB1BP1,0.2412196
CPSF3,0.04868772
IAH1,0.26390237
ADAM17,0.10473749
YWHAQ,0.5458031
TAF1B,0.06709404
ENSG00000269973,0.017332032
ENSG00000260077,0.03721715
KLF11,0.106957026
HPCAL1,0.23718701
ODC1,0.24763995
NOL10,0.064774215
RN7SL832P,0.004166438
ATP6V1C2,0.23560111
PDIA6,0.5103405
SLC66A3,0.21963261
ROCK2,0.24083237
E2F6,0.03389359
GREB1,0.009465899
LPIN1,0.10971923
TRIB2,0.121551916
NBAS,0.0820388
DDX1,0.23027503
MYCN,0.0036267
CYRIA,0.0041082227
SMC6,0.07115789
GEN1,0.013260677
KCNS3,0.009447419
RDH14,0.16585703
TTC32,0.11886361
WDR35,0.057947837
LAPTM4A,1.1738163
SDC1,0.23445874
PUM2,0.214371
RHOB,0.9406695
GDF7,0.043522794
LDAH,0.05283054
ATAD2B,0.068082474
UBXN2A,0.10501702
WDCP,0.017844543
FKBP1B,0.049156755
SF3B6,0.8062065
FAM228B,0.048953183
TP53I3,0.21053629
ITSN2,0.14295393
NCOA1,0.16228347
PTRHD1,0.21210037
ADCY3,0.0128657995
DNAJC27,0.06188035
DNAJC27-AS1,0.07492405
POMC,0.021909047
DNMT3A,0.056825846
DTNB,0.03789605
ASXL2,0.09582341
KIF3C,0.0036325457
RAB10,0.30738258
HADHA,0.42338035
HADHB,0.71561706
SELENOI,0.106419854
SLC35F6,0.102426685
MAPRE3,0.124645315
TMEM214,0.09107239
AGBL5,0.051792197
OST4,1.3569146
EMILIN1,0.014917789
KHK,0.3976035
PREB,0.070620194
ATRAID,0.6882874
MPV17,0.11594104
GTF3C2,0.09321257
GTF3C2-AS2,0.006222346
EIF2B4,0.06717848
SNX17,0.25865415
ZNF513,0.033205308
PPM1G,0.21388365
NRBP1,0.13170524
KRTCAP3,0.077729955
IFT172,0.039250046
FNDC4,0.011768351
ZNF512,0.061356
GPN1,0.044179704
SUPT7L,0.07582523
SLC4A1AP,0.06585644
MRPL33,1.0383103
BABAM2,0.13812064
FOSL2,0.30180374
PPP1CB,0.77647746
TRMT61B,0.100993976
WDR43,0.08267522
CLIP4,0.041618273
YPEL5,0.32841292
LBH,0.115696505
LCLAT1,0.05379085
CAPN13,0.010885628
EHD3,0.10773528
MEMO1,0.022518946
DPY30,0.43039036
SPAST,0.032947857
SLC30A6,0.07350833
YIPF4,0.2900058
ENSG00000272754,0.0030358713
BIRC6,0.2478959
TTC27,0.03479322
LTBP1,0.038429044
RASGRP3,0.060835663
FAM98A,0.06231655
CRIM1-DT,0.035300218
CRIM1,0.4456717
FEZ2,0.18536583
STRN,0.08997555
HEATR5B,0.06983631
GPATCH11,0.029600358
EIF2AK2,0.17131706
CEBPZOS,0.29676494
CEBPZ,0.23067908
NDUFAF7,0.060692176
PRKD3,0.12311244
QPCT,0.030346705
CDC42EP3,0.0748525
RMDN2,0.035209697
CYP1B1,0.0461964
ATL2,0.14237528
HNRNPLL,0.08355163
GALM,0.13252984
SRSF7,0.5337564
GEMIN6,0.0771383
DHX57,0.052375477
MORN2,0.38193244
SOS1,0.12733783
MAP4K3,0.24583122
MAP4K3-DT,0.19317286
TMEM178A,0.30084407
THUMPD2,0.08110402
SLC8A1,0.55468655
PKDCC,0.035974093
EML4,0.14486982
COX7A2L,0.92147577
MTA3,0.09526252
HAAO,0.08125206
ZFP36L2,0.71725804
THADA,0.06965303
PLEKHH2,0.11542034
DYNC2LI1,0.23011567
LRPPRC,0.29351965
PPM1B,0.20076601
PREPL,0.3107364
CAMKMT,0.043149386
SRBD1,0.050469376
PRKCE,0.068483986
EPAS1,0.36340782
ATP6V1E2,0.029070402
RHOQ,0.15518956
PIGF,0.19740744
CRIPT,0.21309435
SOCS5,0.06647688
MCFD2,0.29733616
TTC7A,0.04673689
CALM2,1.402915
EPCAM,1.0729586
MSH2,0.05160289
KCNK12,0.0019367901
MSH6,0.05096401
FBXO11,0.14967649
FOXN2,0.055051655
PPP1R21-DT,0.0070793466
PPP1R21,0.096538186
STON1,0.04334762
CHAC2,0.017583441
ERLEC1,0.15645278
PSME4,0.10222204
ACYP2,0.12567094
SPTBN1,0.731253
RTN4,1.5147672
CLHC1,0.02592093
RPS27A,2.8130248
MTIF2,0.08388692
CCDC88A,0.05507236
CFAP36,0.18998913
PPP4R3B,0.24856119
PPP4R3B-DT,0.03163075
PNPT1,0.08567851
EFEMP1,0.0776171
CCDC85A,0.00077655166
VRK2,0.040554427
FANCL,0.05312904
BCL11A,0.008739233
PAPOLG,0.045970116
REL,0.05077885
PUS10,0.022328317
PEX13,0.09649451
SANBR,0.025412867
C2orf74,0.0045622103
USP34,0.2671744
USP34-DT,0.015398905
XPO1,0.21032524
FAM161A,0.08140349
CCT4,0.35248554
COMMD1,0.26876593
B3GNT2,0.21393268
EHBP1,0.09381217
WDPCP,0.014433149
MDH1,0.6450688
UGP2,0.36694795
VPS54,0.07387972
PELI1,0.03749992
ENSG00000225889,0.02421883
LGALSL,0.08391597
AFTPH-DT,0.0033532379
AFTPH,0.19082932
SERTAD2,0.07020173
SLC1A4,0.003738234
CEP68,0.09246836
RAB1A,0.48654455
ACTR2,0.36507708
SPRED2,0.06779576
MEIS1,0.01581028
ETAA1,0.060572345
C1D,0.40609807
DNAAF10,0.04633495
PNO1,0.078904174
PPP3R1,0.0884467
CNRIP1,0.021214237
PLEK,0.005506337
FBXO48,0.021983359
ARHGAP25,0.011437312
ANTXR1,0.029684594
GFPT1,0.11372345
NFU1,0.2030469
AAK1,0.25492114
ANXA4,0.70369816
GMCL1,0.13335718
SNRNP27,0.17210603
MXD1,0.036954753
PCBP1,0.78586733
C2orf42,0.023176813
TIA1,0.23015119
PCYOX1,0.43954134
SNRPG,0.86624336
FAM136A,0.15116245
TGFA,0.07674007
TEX261,0.11573362
NAGK,0.10653985
MCEE,0.14171769
MPHOSPH10,0.10378809
PAIP2B,0.06725151
ZNF638,0.3803677
DYSF,0.05010789
CYP26B1,0.0136254355
EXOC6B,0.056037176
SPR,0.10341969
SFXN5,0.1109175
RAB11FIP5,0.13189498
SMYD5,0.04018379
PRADC1,0.11542069
CCT7,0.3068773
FBXO41,0.0014432992
ALMS1,0.039800193
TPRKB,0.1803641
DUSP11,0.12869805
STAMBP,0.08541427
ACTG2,0.0
DGUOK,0.27379495
DGUOK-AS1,0.0030835823
TET3,0.018067194
BOLA3,0.41742238
MOB1A,0.44160667
MTHFD2,0.021150883
DCTN1,0.14348444
WDR54,0.1032161
RTKN,0.14574283
INO80B,0.023753067
MOGS,0.10592853
MRPL53,0.033723556
CCDC142,0.015782455
TTC31,0.03575241
LBX2,0.0010584026
PCGF1,0.03328569
AUP1,0.2296584
HTRA2,0.09859625
LOXL3,0.00058433885
DOK1,0.019979382
HK2,0.0024001694
POLE4,0.34313938
MRPL19,0.2671854
GCFC2,0.09170561
ENSG00000270696,0.012375134
SUCLG1,1.025927
TMSB10,1.8352187
KCMF1,0.17668179
TCF7L1,0.05069049
TGOLN2,0.59386724
RETSAT,0.05783819
ELMOD3,0.03307825
CAPG,0.5915809
MAT2A,0.3381137
GGCX,0.11122639
VAMP8,0.9101429
VAMP5,0.25916225
RNF181,0.44371194
TMEM150A,0.11125223
USP39,0.059570648
C2orf68,0.06725032
GNLY,0.008361267
ATOH8,0.030833647
ST3GAL5,0.019538293
POLR1A,0.0273035
PTCD3,0.15336992
IMMT,0.23313762
MRPL35,0.1972872
REEP1,0.013191499
KDM3A,0.087856546
CHMP3,0.28244376
RNF103,0.09655316
RMND5A,0.14295019
CD8A,0.0
CD8B,0.0
LINC01943,0.004293565
CYTOR,0.08097974
KRCC1,0.117438585
FABP1,0.52352804
EIF2AK3,0.042030517
EIF2AK3-DT,0.0055756206
RPIA,0.06390477
IGKC,0.012767399
MAL,1.2896175
MRPS5,0.24978182
ZNF514,0.076280266
ZNF2,0.017121943
PROM2,0.26153624
FAHD2A,0.028339887
LINC00342,0.022349805
ANKRD36C,0.06861427
ADRA2B,0.017729793
DUSP2,0.047513496
STARD7,0.34521818
TMEM127,0.1583383
CIAO1,0.13168293
SNRNP200,0.22090194
ITPRIPL1,0.0014146238
NCAPH,0.0016872936
ARID5A,0.018276867
KANSL3,0.09863796
LMAN2L,0.0523594
CNNM4,0.01965255
CNNM3,0.018711865
ANKRD39,0.059806023
SEMA4C,0.034778543
FAM178B,0.0
FAHD2B,0.07755262
ANKRD36,0.06365322
APPAT,0.03160373
ANKRD36B,0.022534348
COX5B,2.0719423
ACTR1B,0.107348494
TMEM131,0.11525369
INPP4A,0.06990357
COA5,0.31356704
UNC50,0.3891735
MGAT4A,0.2250152
LINC02611,0.0
CRACDL,0.01846605
LIPT1,0.05619471
MITD1,0.10667251
MRPL30,0.08008299
TXNDC9,0.15313835
EIF5B,0.29142883
REV1,0.17549464
AFF3,0.0031265162
LONRF2,0.048545342
CHST10,0.01191071
PDCL3,0.1700863
RPL31,0.7082218
TBC1D8,0.026189944
CNOT11,0.12190323
RNF149,0.10661928
MAP4K4,0.08035432
LINC01127,0.003916558
IL1R2,0.017915526
IL1R1,0.13056001
IL1RL1,0.020208836
IL18R1,0.012824943
IL18RAP,0.0010062663
TMEM182,0.008274267
MRPS9,0.116973795
TGFBRAP1,0.055729024
C2orf49-DT,0.05598016
C2orf49,0.10258141
FHL2,0.02096182
NCK2,0.10236241
ECRG4,0.02805626
UXS1,0.293005
ST6GAL2,0.0019833755
SULT1C4,0.06815151
GCC2,0.4028629
LIMS1,0.27819556
RANBP2,0.5122849
CCDC138,0.01655432
SH3RF3,0.016246766
SEPTIN10,0.14360254
SOWAHC,0.099970415
RGPD5,0.016150799
NPHP1,0.08623269
MTLN,0.6865305
MIR4435-2HG,0.03781829
BCL2L11,0.08018745
ENSG00000271590,0.001354669
ENSG00000270190,0.0012369094
ANAPC1,0.038885426
MERTK,0.06305144
TMEM87B,0.06598406
FBLN7,0.0
ZC3H8,0.07778509
ZC3H6,0.103854515
TTL,0.0564797
POLR1B,0.023675652
CHCHD5,0.44703183
SLC20A1,0.13263617
IL1B,0.004420463
IL1RN,0.0016589172
PSD4,0.033752676
PAX8,0.3610146
ZNG1B,0.029763756
PGM5P4-AS1,0.0021382312
RABL2A,0.048189364
SLC35F5,0.19834787
ACTR3,0.32438573
DDX18,0.28577542
ENSG00000236255,0.002628317
CCDC93,0.06145254
INSIG2,0.17473792
MARCO,0.0
STEAP3,0.014804506
C2orf76,0.15567131
DBI,1.2035788
TMEM37,0.34696615
TMEM177,0.08468572
PTPN4,0.09682806
EPB41L5,0.1394953
TMEM185B,0.033747975
RALB,0.11696852
INHBB,0.0009916365
TFCP2L1,0.62023735
CLASP1,0.1577467
NIFK-AS1,0.04234514
NIFK,0.13178426
TSN,0.20305794
GYPC,0.13027018
BIN1,0.1794657
ERCC3,0.06396715
MAP3K2,0.24326189
PROC,0.005214496
IWS1,0.10355106
ENSG00000272789,0.022812821
LIMS2,0.120837525
WDR33,0.24370025
SFT2D3,0.072963975
POLR2D,0.040730156
AMMECR1L,0.03837602
ENSG00000272667,0.049941618
SAP130,0.022410465
UGGT1,0.09519535
HS6ST1,0.11240003
CCDC74B,0.008955337
SMPD4,0.012559886
MZT2B,1.0108155
CCDC115,0.22373727
IMP4,0.18092217
PTPN18,0.17591065
FAM168B,0.23861799
PLEKHB2,0.48051393
MZT2A,0.38746673
CCDC74A,0.02581801
LYPD1,0.019190254
MGAT5,0.052425217
TMEM163,0.010807674
CCNT2,0.13761674
RAB3GAP1,0.19295385
ZRANB3,0.009849641
R3HDM1,0.05817019
UBXN4,0.48583603
MCM6,0.014113049
DARS1,0.25535548
CXCR4,0.059122853
HNMT,0.37359372
SPOPL,0.08805275
KYNU,0.033727985
ARHGAP15,0.0060053677
GTDC1,0.030103331
ZEB2,0.06223799
ACVR2A,0.0473107
ORC4,0.14966485
MBD5,0.12604503
EPC2,0.055299487
MMADHC,0.22266647
RND3,0.115580924
RBM43,0.06366398
NMI,0.051746525
TNFAIP6,0.0
RIF1,0.19557287
ARL5A,0.12392191
STAM2,0.17176415
FMNL2,0.08404058
PRPF40A,0.27167037
ARL6IP6,0.079346105
NR4A2,0.07427027
GPD2,0.05985465
CYTIP,0.033443157
ACVR1,0.067158476
PKP4,0.31207645
DAPL1,0.017847063
TANC1,0.11703417
WDSUB1,0.07614495
BAZ2B,0.21648502
BAZ2B-AS1,0.02203964
MARCHF7,0.23084609
CD302,0.041256014
LY75,0.033848643
PLA2R1,0.054491278
RBMS1,0.28407592
TANK,0.12981789
PSMD14,0.18562761
DPP4,0.12540048
FAP,0.0
IFIH1,0.031018782
GCA,0.19643973
FIGN,0.02145031
COBLL1,0.7497925
SLC38A11,0.045814425
SCN3A,0.0069489013
CSRNP3,0.038219746
TTC21B,0.05953226
SCN9A,0.011271342
SCN7A,0.04089311
STK39,0.060517013
CERS6,0.05020451
NOSTRIN,0.09733365
BBS5,0.02048186
FASTKD1,0.0742652
PPIG,0.43068355
KLHL23,0.045845345
SSB,0.39222184
METTL5,0.2575214
UBR3,0.16989039
GORASP2,0.13649362
TLK1,0.22202279
METTL8,0.03182163
DCAF17,0.03939291
CYBRD1,0.08396905
DYNC1I2,0.38952634
SLC25A12,0.11750014
HAT1,0.18050611
ITGA6,0.38622588
PDK1,0.031762194
RAPGEF4,0.076493576
MAP3K20,0.05738542
SP3,0.16020931
OLA1,0.19199003
CIR1,0.20927104
SCRN3,0.06473429
GPR155,0.12295592
WIPF1,0.06335005
CHN1,0.00801835
ATF2,0.15173289
ATP5MC3,1.7389485
LNPK,0.0758752
MTX2,0.38287103
HNRNPA3,0.7026614
NFE2L2,0.6542624
ENSG00000222043,0.0083814105
AGPS,0.076415494
IFT70B,0.023992583
IFT70A,0.03519114
RBM45,0.041587025
CHROMR,0.029658955
PRKRA,0.20816872
FKBP7,0.033218607
PLEKHA3,0.14024678
TTN-AS1,0.042244136
CCDC141,0.0009541829
SESTD1,0.0929932
CWC22,0.14744116
UBE2E3,0.37792605
LINC01934,0.0
ITGA4,0.0059430744
ITPRID2,0.1736806
PDE1A,0.27285674
DNAJC10,0.23071848
FRZB,0.031956445
NCKAP1,0.32607523
NUP35,0.072206505
ENSG00000283839,0.001421275
LINC01473,0.03642722
ZC3H15,0.29810962
ITGAV,0.3467872
FAM171B,0.017328367
CALCRL,0.17743044
TFPI,0.11523952
GULP1,0.15026008
COL3A1,0.021174576
COL5A2,0.020216603
WDR75,0.060049664
SLC40A1,0.24679427
ASNSD1,0.16895191
ANKAR,0.025636423
OSGEPL1,0.03174979
ORMDL1,0.38017765
PMS1,0.054657143
C2orf88,0.054435216
HIBCH,0.4634569
INPP1,0.08911958
MFSD6,0.053961806
NEMP2,0.014465699
NAB1,0.06744637
GLS,0.73891073
STAT1,0.12033476
STAT4,0.0048883054
MYO1B,0.21185751
NABP1,0.045054644
CAVIN2,0.19516891
SLC39A10,0.1666966
STK17B,0.049603052
ENSG00000272211,0.0015017084
HECW2,0.0681946
HECW2-AS1,0.0
GTF3C3,0.078817464
PGAP1,0.068275765
ANKRD44,0.06096569
SF3B1,0.6133894
COQ10B,0.21023685
HSPD1,0.7605893
HSPE1,1.3916886
MOB4,0.22978812
RFTN2,0.02367531
PLCL1,0.30674216
FTCDNL1,0.023572166
C2orf69,0.07242866
TYW5,0.05079958
MAIP1,0.09446315
SPATS2L,0.19574924
KCTD18,0.04990575
SGO2,0.007542818
BZW1,0.43680403
CLK1,0.35738048
PPIL3,0.110523924
NIF3L1,0.053093877
ORC2,0.03691148
HYCC2,0.13109489
NDUFB3,0.936481
CFLAR,0.41600132
CASP10,0.028995028
CASP8,0.045467567
TRAK2,0.16061538
STRADB,0.11813266
TMEM237,0.084482916
ALS2,0.046922665
FZD7,0.11465179
SUMO1,0.86611515
NOP58,0.13095163
ENSG00000273456,0.010699873
BMPR2,0.24215798
FAM117B,0.048803408
ICA1L,0.025313258
WDR12,0.04345219
CARF,0.0686928
NBEAL1,0.23561011
CYP20A1,0.11254023
ABI2,0.2263549
RAPH1,0.092830755
CD28,0.0
ICOS,0.0
PARD3B,0.056066554
NRP2,0.03008904
INO80D,0.10641911
NDUFS1,0.35805288
EEF1B2,1.1948718
ZDBF2,0.071702056
ADAM23,0.0023255297
FASTKD2,0.111938484
KLF7,0.1135193
CREB1,0.11579529
METTL21A,0.06828475
LINC01857,0.0
CCNYL1,0.05028621
IDH1,0.15345468
PIKFYVE,0.088964164
MAP2,0.026167413
RPE,0.1177965
KANSL1L,0.1581071
LANCL1,0.1567716
CPS1,0.007075449
SPAG16,0.20988742
BARD1,0.027115116
ATIC,0.089463905
FN1,0.05932332
PECR,0.15184997
XRCC5,0.36207515
SMARCAL1,0.017115945
RPL37A,1.8358672
IGFBP2,0.18128715
IGFBP5,0.9605106
TNS1,0.3424551
TNS1-AS1,0.007858355
ARPC2,0.4712055
GPBAR1,0.0057433224
AAMP,0.22153805
PNKD,0.8269156
TMBIM1,0.1427072
SLC11A1,0.0533398
CTDSP1,0.27045867
USP37,0.054485004
CNOT9,0.08614929
BCS1L,0.072497115
RNF25,0.03139254
TTLL4,0.013791777
CYP27A1,0.08269969
WNT6,0.009015274
CNPPD1,0.22318205
RETREG2,0.25924495
ZFAND2B,0.14834091
ANKZF1,0.07306939
STK16,0.13486016
TUBA4A,0.21975057
DNAJB2,0.25910446
DNPEP,0.13408569
DES,0.007881764
SPEG,0.020082286
GMPPA,0.087701224
CHPF,0.14751585
OBSL1,0.23634219
STK11IP,0.027106253
EPHA4,0.041976046
FARSB,0.050817836
ACSL3,0.34065783
KCNE4,0.010880385
WDFY1,0.07165638
MRPL44,0.1556279
SERPINE2,0.0627717
CUL3,0.23015028
DOCK10,0.030374022
IRS1,0.07699508
RHBDD1,0.056105047
MFF,0.3566482
AGFG1,0.17758939
PID1,0.009132628
TRIP12,0.21482067
FBXO36,0.02912106
SLC16A14,0.0018431162
SP110,0.03900409
SP140,0.0031248599
SP140L,0.037578505
SP100,0.15650398
CAB39,0.37504694
ITM2C,0.4578683
PSMD1,0.17143661
HTR2B,0.0009700586
ARMC9,0.016405981
NCL,0.50871235
PTMA,2.1991663
PDE6D,0.051113766
COPS7B,0.05472356
DIS3L2,0.065612964
EIF4E2,0.18902567
EFHD1,0.5707227
GIGYF2,0.14569104
SNORC,0.019374397
INPP5D,0.014693848
ATG16L1,0.03699455
DGKD,0.023872348
USP40,0.11119296
TRPM8,0.0
ARL4C,0.03784222
SH3BP4,0.215448
AGAP1,0.110812485
ACKR3,0.021700576
COPS8,0.19018051
COL6A3,0.008460501
MLPH,0.0040880293
RAB17,0.32375136
LRRFIP1,0.48695308
RAMP1,0.018398948
UBE2F,0.08288913
KLHL30,0.0
ILKAP,0.13053112
HES6,0.013838376
PER2,0.10163569
TRAF3IP1,0.050568152
ASB1,0.059331074
HDAC4,0.03567196
NDUFA10,0.46755436
COPS9,0.8682467
GPC1,0.06031503
DUSP28,0.037195347
RNPEPL1,0.113939635
CAPN10,0.06448313
GPR35,0.0017224895
AGXT,0.021542883
SNED1,0.04620188
MTERF4,0.13881524
PASK,0.00799895
PPP1R7,0.20933183
HDLBP,0.37359914
SEPTIN2,0.6689078
FARP2,0.04712851
STK25,0.18543273
BOK,0.07824992
THAP4,0.2048477
ATG4B,0.13725114
DTYMK,0.08132477
ING5,0.11505646
D2HGDH,0.13366137
CNTN4,0.0069888784
TRNT1,0.10650163
CRBN,0.19871962
SUMF1,0.091225736
SETMAR,0.064731054
ITPR1,0.23714532
BHLHE40,0.20299585
ARL8B,0.22923844
EDEM1,0.088506386
LMCD1,0.05247124
SSUH2,0.019328896
OXTR,0.003059682
RAD18,0.013081454
THUMPD3-AS1,0.3281796
THUMPD3,0.07686997
SETD5,0.108093604
LHFPL4,0.0011652055
MTMR14,0.08150785
BRPF1,0.021640722
OGG1,0.06896095
CAMK1,0.085828416
TADA3,0.17241538
ARPC4,0.34467942
TTLL3,0.037494745
RPUSD3,0.08113363
JAGN1,0.17093042
IL17RE,0.05299222
IL17RC,0.06603879
CRELD1,0.101026185
PRRT3,0.02152016
EMC3,0.22248209
BRK1,0.58134353
VHL,0.041788515
TATDN2,0.038645376
SEC13,0.12373057
ATG7,0.043496262
VGLL4,0.29060304
TAMM41,0.036329612
TIMP4,0.00198491
PPARG,0.074214205
TSEN2,0.026693478
MKRN2OS,0.0
MKRN2,0.067100205
RAF1,0.15881673
TMEM40,0.0
RPL32,2.7712312
IQSEC1,0.13758071
NUP210,0.05089917
HDAC11,0.073695295
FBLN2,0.009135376
CHCHD4,0.06973829
TMEM43,0.10151902
XPC,0.09391388
LSM3,0.5907626
SLC6A6,0.094278835
GRIP2,0.031554233
CCDC174,0.08470621
FGD5,0.054847773
FGD5-AS1,0.39775413
NR2C2,0.052045804
MRPS25,0.31589764
RBSN,0.049517334
CAPN7,0.1142528
SH3BP5,0.1400302
METTL6,0.04218135
EAF1,0.063021556
HACL1,0.067897186
BTD,0.06371027
ANKRD28,0.1550042
GALNT15,0.008878943
DPH3,0.12399833
OXNAD1,0.04453384
RFTN1,0.027760684
PLCL2,0.045263737
TBC1D5,0.13146956
SATB1,0.079810634
RAB5A,0.21934395
KAT2B,0.08404692
ZNF385D,0.030210169
UBE2E2,0.17407805
UBE2E1,0.1584511
NKIRAS1,0.062292885
RPL15,2.2039015
NR1D2,0.14664006
RARB,0.07560276
TOP2B,0.28401545
NGLY1,0.102346905
OXSM,0.06212834
SLC4A7,0.04371484
LINC02084,0.0
EOMES,0.0
CMC1,0.26546526
AZI2,0.17083281
RBMS3,0.081928514
TGFBR2,0.33630636
STT3B,0.25103447
GPD1L,0.10941264
CMTM8,0.11589094
CMTM7,0.027331736
CMTM6,0.2749812
DYNC1LI1,0.110192865
CNOT10,0.05830323
GLB1,0.1487642
CRTAP,0.24298349
SUSD5,0.006145502
UBP1,0.076211795
CLASP2,0.1477762
PDCD6IP,0.31210694
TRANK1,0.014581924
EPM2AIP1,0.23142916
MLH1,0.05350904
LRRFIP2,0.13522562
GOLGA4,0.37835652
ITGA9,0.020637373
CTDSPL,0.28410769
PLCD1,0.04149661
ACAA1,0.5609677
MYD88,0.02417786
OXSR1,0.17302202
XYLB,0.020188056
ACVR2B,0.0292961
EXOG,0.03913558
WDR48,0.09040491
GORASP1,0.06523988
CSRNP1,0.17637998
CX3CR1,0.0062684165
SLC25A38,0.09040217
RPSA,1.347446
MYRIP,0.011664567
EIF1B,0.73133254
RPL14,2.0995867
ZNF620,0.019676901
ZNF621,0.07144313
CTNNB1,0.46136904
TRAK1,0.13295087
VIPR1,0.017588781
SEC22C,0.1451513
SS18L2,0.20043065
NKTR,0.48952702
HIGD1A,0.7118286
ZNF662,0.028478649
POMGNT2,0.031702593
SNRK,0.17300588
ANO10,0.1309749
ABHD5,0.1020739
TCAIM,0.123330936
ZNF445,0.05018131
ZNF852,0.003125634
ZNF660,0.016505748
ZNF197,0.032095652
ZNF35,0.02272171
KIAA1143,0.100573026
KIF15,0.0
TMEM42,0.08275111
ZDHHC3,0.23748405
EXOSC7,0.30121166
CLEC3B,0.064899005
CDCP1,0.029429156
LARS2,0.043756742
LIMD1,0.03151977
SACM1L,0.12537514
LZTFL1,0.07575001
FYCO1,0.051340625
CCR1,0.008120423
CCR2,0.0013798228
CCR5,0.0
CCRL2,0.0055398685
LRRC2,0.009218123
ALS2CL,0.06073313
PTH1R,0.6981081
CCDC12,0.26757166
NBEAL2,0.10329948
SETD2,0.2228567
KIF9,0.1578464
KLHL18,0.055955406
PTPN23-DT,0.008316277
PTPN23,0.083846316
SCAP,0.13241446
ELP6,0.13271615
SMARCC1,0.13996094
DHX30,0.21488285
MAP4,0.2683072
CAMP,0.0
ZNF589,0.02094612
NME6,0.06899648
CCDC51,0.05614431
TMA7,1.6236445
ATRIP,0.011283571
SHISA5,0.16841829
PFKFB4,0.0037479585
UQCRC1,0.55503774
SLC26A6,0.015952347
CELSR3,0.0016676097
