,PRE038
TATDN3,0.07341865
FLVCR1,0.028599229
ANGEL2,0.094454885
RPS6KC1,0.050118186
SMYD2,0.0482172
PTPN14,0.080508806
CENPF,0.002857288
KCTD3,0.17472252
GPATCH2,0.046099477
RRP15,0.082831256
TGFB2,0.0076535204
LYPLAL1,0.52840054
EPRS1,0.11956911
BPNT1,0.052339118
IARS2,0.19084047
RAB3GAP2,0.12295772
MARK1,0.009810206
C1orf115,0.2851922
MTARC2,0.42174608
MTARC1,0.021305222
HLX,0.009417293
DUSP10,0.002737763
TAF1A,0.0029975062
MIA3,0.16812405
ENSG00000272750,0.0061176843
AIDA,0.13788918
BROX,0.22164041
DISP1,0.032843705
TLR5,0.015086445
SUSD4,0.034190044
CAPN8,0.00039020606
CAPN2,0.2554197
TP53BP2,0.030248985
FBXO28,0.09403223
DEGS1,0.18301754
NVL,0.026750682
CNIH4,0.23212278
WDR26,0.17776975
DNAH14,0.03182442
LBR,0.13095157
ENAH,0.10093193
SRP9,1.0313481
EPHX1,0.44412783
ENSG00000242861,0.016200885
TMEM63A,0.07089197
PYCR2,0.0681174
SDE2,0.063237235
H3-3A,1.2464547
ACBD3,0.10689526
PARP1,0.12867604
STUM,0.008710913
ITPKB,0.05442194
PSEN2,0.038494933
COQ8A,0.12488694
CDC42BPA,0.25051036
ZNF678,0.023388237
SNAP47,0.044752073
JMJD4,0.049835026
ARF1,0.47317064
C1orf35,0.094959356
MRPL55,0.3414204
GUK1,1.2323676
GJC2,0.0036094962
IBA57,0.029737378
OBSCN,0.03942157
TRIM11,0.0187943
H2AC25,0.009839436
RNF187,0.30151215
RHOU,0.08098382
RAB4A,0.2150488
CCSAP,0.0072238278
NUP133,0.053458452
ABCB10,0.04244199
TAF5L,0.017941352
URB2,0.00841448
LINC01736,0.0
GALNT2,0.09712153
COG2,0.08073955
AGT,0.025821943
C1orf198,0.028183635
TTC13,0.016239498
ARV1,0.09267978
FAM89A,0.016108183
C1orf131,0.051384833
GNPAT,0.09836459
EXOC8,0.05766358
SPRTN,0.031538293
EGLN1,0.1782683
ENSG00000233461,0.047931354
TSNAX,0.17229535
DISC1,0.005986704
SIPA1L2,0.05499777
NTPCR,0.17183693
MAP3K21,0.040445216
COA6,0.121411294
TARBP1,0.05369906
LINC01354,0.0024656868
IRF2BP2,0.43041202
TOMM20,0.7091703
RBM34,0.019261597
ARID4B,0.15765864
GGPS1,0.1487573
ENSG00000285053,0.0
TBCE,0.0
B3GALNT2,0.009176771
LYST,0.0894087
NID1,0.09416088
GPR137B,0.2852158
ERO1B,0.04478937
EDARADD,0.00092982023
LGALS8,0.09622687
ENSG00000273058,0.0023692031
HEATR1,0.044633094
MTR,0.15230857
RYR2,0.0020933733
CHRM3,0.040229645
FH,0.13032323
OPN3,0.038522817
CHML,0.035656
CEP170,0.040717393
SDCCAG8,0.08426708
AKT3,0.118183546
ZBTB18,0.06041998
ADSS2,0.12617286
DESI2,0.07300406
COX20,0.36418247
HNRNPU,0.6451341
EFCAB2,0.029205352
KIF26B,0.007979982
SMYD3,0.039155725
TFB2M,0.11661789
CNST,0.09634122
SCCPDH,0.16931225
AHCTF1,0.115855895
ZNF670,0.007985795
ZNF669,0.013548516
ZNF124,0.01785729
ENSG00000259865,0.046416175
ZNF496,0.019694341
NLRP3,0.0062056165
OR2M3,0.0
SH3BP5L,0.0247832
ZNF672,0.04604657
ZNF692,0.024002668
PGBD2,0.026172515
FAM110C,0.056098204
SH3YL1,0.62326366
ACP1,0.39635473
TMEM18,0.11813949
PXDN,0.027546665
ENSG00000232057,0.003306905
EIPR1,0.057486575
TRAPPC12,0.081959054
ADI1,1.4935378
RNASEH1,0.039257254
RNASEH1-DT,0.024818419
RPS7,2.1016133
COLEC11,0.1421706
CMPK2,0.014421423
RSAD2,0.015527316
ENSG00000271947,0.0
RNF144A,0.045479055
LINC01871,0.002790374
ID2,0.47416875
KIDINS220,0.1931079
MBOAT2,0.0736044
ASAP2,0.15695822
ITGB1BP1,0.15776531
CPSF3,0.04270994
IAH1,0.20004848
ADAM17,0.089535475
YWHAQ,0.5090028
TAF1B,0.086582445
ENSG00000269973,0.01901962
ENSG00000260077,0.020760944
KLF11,0.073863104
HPCAL1,0.23370501
ODC1,0.29160848
NOL10,0.05016342
RN7SL832P,0.0030259741
ATP6V1C2,0.009576111
PDIA6,0.42390972
SLC66A3,0.07513992
ROCK2,0.21608673
E2F6,0.03401565
GREB1,0.011587114
LPIN1,0.083572745
TRIB2,0.07174085
NBAS,0.07239266
DDX1,0.19943239
MYCN,0.0016782621
CYRIA,0.005449299
SMC6,0.07459163
GEN1,0.011442766
KCNS3,0.012872978
RDH14,0.1329362
TTC32,0.07086771
WDR35,0.053242
LAPTM4A,1.0859206
SDC1,0.5317081
PUM2,0.22804056
RHOB,0.9279984
GDF7,0.03389835
LDAH,0.05169796
ATAD2B,0.04733766
UBXN2A,0.08710068
WDCP,0.013274502
FKBP1B,0.017585112
SF3B6,0.74160475
FAM228B,0.03592093
TP53I3,0.1445196
ITSN2,0.15768725
NCOA1,0.15010676
PTRHD1,0.15489438
ADCY3,0.02058407
DNAJC27,0.034440804
DNAJC27-AS1,0.045164216
POMC,0.027170675
DNMT3A,0.042111903
DTNB,0.024412759
ASXL2,0.10519761
KIF3C,0.0047527654
RAB10,0.28823397
HADHA,0.37357664
HADHB,0.5700174
SELENOI,0.046279788
SLC35F6,0.12274315
MAPRE3,0.029319186
TMEM214,0.06534436
AGBL5,0.07543616
OST4,1.1270406
EMILIN1,0.02744662
KHK,1.140292
PREB,0.0774374
ATRAID,0.47149146
MPV17,0.122616254
GTF3C2,0.08364781
GTF3C2-AS2,0.0088947145
EIF2B4,0.04950462
SNX17,0.22277716
ZNF513,0.02230914
PPM1G,0.16314022
NRBP1,0.13546148
KRTCAP3,0.020064555
IFT172,0.036175717
FNDC4,0.005727714
ZNF512,0.044976693
GPN1,0.048587553
SUPT7L,0.06201381
SLC4A1AP,0.06474279
MRPL33,0.61571884
BABAM2,0.09509701
FOSL2,0.09264595
PPP1CB,0.58131945
TRMT61B,0.068406835
WDR43,0.053514
CLIP4,0.04612325
YPEL5,0.27506337
LBH,0.26607636
LCLAT1,0.11078493
CAPN13,0.0013289305
EHD3,0.14231183
MEMO1,0.019078448
DPY30,0.43727314
SPAST,0.039102837
SLC30A6,0.060232025
YIPF4,0.2551131
ENSG00000272754,0.0018883094
BIRC6,0.2485708
TTC27,0.037696697
LTBP1,0.09534374
RASGRP3,0.07754084
FAM98A,0.07225876
CRIM1-DT,0.045665815
CRIM1,0.37493917
FEZ2,0.13310738
STRN,0.07153758
HEATR5B,0.059926447
GPATCH11,0.03764991
EIF2AK2,0.18570727
CEBPZOS,0.22412843
CEBPZ,0.15060066
NDUFAF7,0.04026655
PRKD3,0.13846809
QPCT,0.030012727
CDC42EP3,0.06287248
RMDN2,0.036493022
CYP1B1,0.03453879
ATL2,0.09121166
HNRNPLL,0.07507825
GALM,0.33401653
SRSF7,0.2841797
GEMIN6,0.08044544
DHX57,0.038602967
MORN2,0.38668418
SOS1,0.1504075
MAP4K3,0.12282049
MAP4K3-DT,0.064810075
TMEM178A,0.029071499
THUMPD2,0.046082444
SLC8A1,0.089109756
PKDCC,0.02723959
EML4,0.13375962
COX7A2L,0.76376003
MTA3,0.0982034
HAAO,0.2192175
ZFP36L2,0.42511937
THADA,0.05531194
PLEKHH2,0.06380527
DYNC2LI1,0.1721416
LRPPRC,0.36615804
PPM1B,0.13345376
PREPL,0.19327664
CAMKMT,0.030950274
SRBD1,0.05163753
PRKCE,0.115550935
EPAS1,0.5783951
ATP6V1E2,0.019155556
RHOQ,0.15913644
PIGF,0.11725878
CRIPT,0.18700132
SOCS5,0.04509909
MCFD2,0.24709038
TTC7A,0.018501636
CALM2,0.9580271
EPCAM,0.43803743
MSH2,0.024932759
KCNK12,0.0
MSH6,0.06375834
FBXO11,0.14563033
FOXN2,0.073457636
PPP1R21-DT,0.007127375
PPP1R21,0.20502894
STON1,0.033395473
CHAC2,0.010288502
ERLEC1,0.12673086
PSME4,0.07940646
ACYP2,0.07139041
SPTBN1,0.64099175
RTN4,1.1870407
CLHC1,0.012366606
RPS27A,2.6012216
MTIF2,0.059981965
CCDC88A,0.07212171
CFAP36,0.1756793
PPP4R3B,0.3007334
PPP4R3B-DT,0.018031482
PNPT1,0.07717488
EFEMP1,0.14965136
CCDC85A,0.0
VRK2,0.029582262
FANCL,0.034832373
BCL11A,0.0050389194
PAPOLG,0.041096356
REL,0.035132572
PUS10,0.038596608
PEX13,0.107113436
SANBR,0.0131821195
C2orf74,0.006115271
USP34,0.19848968
USP34-DT,0.009860954
XPO1,0.15099451
FAM161A,0.047666404
CCT4,0.3299473
COMMD1,0.2277262
B3GNT2,0.10640556
EHBP1,0.1007704
WDPCP,0.010119892
MDH1,0.6949578
UGP2,0.4043673
VPS54,0.07714688
PELI1,0.080894664
ENSG00000225889,0.020884708
LGALSL,0.06787537
AFTPH-DT,0.008117512
AFTPH,0.27324003
SERTAD2,0.06616411
SLC1A4,0.013625494
CEP68,0.07839585
RAB1A,0.6406209
ACTR2,0.49651286
SPRED2,0.052452914
MEIS1,0.03339477
ETAA1,0.061683774
C1D,0.29162344
DNAAF10,0.030005235
PNO1,0.049522612
PPP3R1,0.1019376
CNRIP1,0.036569376
PLEK,0.011384998
FBXO48,0.010578079
ARHGAP25,0.0152574675
ANTXR1,0.03371222
GFPT1,0.107274026
NFU1,0.13117778
AAK1,0.26244956
ANXA4,0.41186166
GMCL1,0.11279329
SNRNP27,0.10342179
MXD1,0.022696069
PCBP1,0.9001129
C2orf42,0.034978036
TIA1,0.13649993
PCYOX1,0.64917296
SNRPG,0.771117
FAM136A,0.10221367
TGFA,0.031407893
TEX261,0.15439332
NAGK,0.06727116
MCEE,0.1276776
MPHOSPH10,0.064299256
PAIP2B,0.09513279
ZNF638,0.2774457
DYSF,0.054661088
CYP26B1,0.036797404
EXOC6B,0.032398805
SPR,0.110099316
SFXN5,0.10646985
RAB11FIP5,0.16493827
SMYD5,0.033459336
PRADC1,0.107468754
CCT7,0.21551202
FBXO41,0.0010214392
ALMS1,0.034368414
TPRKB,0.21230552
DUSP11,0.1309912
STAMBP,0.08054018
ACTG2,0.0025418666
DGUOK,0.21769248
DGUOK-AS1,0.00029000445
TET3,0.016351251
BOLA3,0.25550196
MOB1A,0.50504893
MTHFD2,0.05762064
DCTN1,0.124926746
WDR54,0.059454665
RTKN,0.20476636
INO80B,0.03114464
MOGS,0.089020215
MRPL53,0.031574607
CCDC142,0.013942714
TTC31,0.030290887
LBX2,0.0028046807
PCGF1,0.021964405
AUP1,0.1677249
HTRA2,0.085774735
LOXL3,0.0014838913
DOK1,0.014188999
HK2,0.0020840622
POLE4,0.2366109
MRPL19,0.2829265
GCFC2,0.063162915
ENSG00000270696,0.012565822
SUCLG1,1.3053083
TMSB10,1.3121994
KCMF1,0.15207215
TCF7L1,0.051282812
TGOLN2,0.54149806
RETSAT,0.10766508
ELMOD3,0.04389204
CAPG,0.1615993
MAT2A,0.44428682
GGCX,0.09762603
VAMP8,0.913555
VAMP5,0.35751867
RNF181,0.5376272
TMEM150A,0.1828001
USP39,0.053167563
C2orf68,0.049034312
GNLY,0.040574845
ATOH8,0.025986662
ST3GAL5,0.014855508
POLR1A,0.020481244
PTCD3,0.12073917
IMMT,0.23648871
MRPL35,0.13182749
REEP1,0.034309655
KDM3A,0.054432947
CHMP3,0.28659797
RNF103,0.09570798
RMND5A,0.14601755
CD8A,0.01251301
CD8B,0.011788741
LINC01943,0.0017260937
CYTOR,0.06317941
KRCC1,0.14130352
FABP1,1.3442494
EIF2AK3,0.0326347
EIF2AK3-DT,0.002787398
RPIA,0.035374466
IGKC,0.0038778463
MAL,0.260292
MRPS5,0.13498746
ZNF514,0.03256921
ZNF2,0.010122128
PROM2,0.06724097
FAHD2A,0.016813654
LINC00342,0.009998577
ANKRD36C,0.048711773
ADRA2B,0.020891218
DUSP2,0.034543216
STARD7,0.27328244
TMEM127,0.12856337
CIAO1,0.17386265
SNRNP200,0.16618134
ITPRIPL1,0.0011494498
NCAPH,0.0
ARID5A,0.050575346
KANSL3,0.06915679
LMAN2L,0.058694735
CNNM4,0.016192801
CNNM3,0.012610807
ANKRD39,0.06435027
SEMA4C,0.04495094
FAM178B,0.0
FAHD2B,0.039928578
ANKRD36,0.040639803
APPAT,0.026936682
ANKRD36B,0.015297979
COX5B,1.6102253
ACTR1B,0.076761715
TMEM131,0.092048444
INPP4A,0.030083109
COA5,0.3281237
UNC50,0.2453919
MGAT4A,0.26192695
LINC02611,0.0
CRACDL,0.03657272
LIPT1,0.032108612
MITD1,0.05933826
MRPL30,0.065752216
TXNDC9,0.13006452
EIF5B,0.20899442
REV1,0.094695315
AFF3,0.01420308
LONRF2,0.029976329
CHST10,0.006264878
PDCL3,0.103260845
RPL31,0.4779428
TBC1D8,0.02963642
CNOT11,0.08347487
RNF149,0.08365456
MAP4K4,0.09095503
LINC01127,0.0042441944
IL1R2,0.007437026
IL1R1,0.101367354
IL1RL1,0.019365521
IL18R1,0.015924053
IL18RAP,0.0011184129
TMEM182,0.0056521744
MRPS9,0.10581285
TGFBRAP1,0.042888157
C2orf49-DT,0.022399856
C2orf49,0.060174163
FHL2,0.04133412
NCK2,0.10280515
ECRG4,0.046661492
UXS1,0.09935778
ST6GAL2,0.00084959285
SULT1C4,0.04530591
GCC2,0.24924935
LIMS1,0.20254281
RANBP2,0.27078468
CCDC138,0.007812828
SH3RF3,0.026897466
SEPTIN10,0.16955604
SOWAHC,0.090621114
RGPD5,0.008597478
NPHP1,0.055259116
MTLN,0.4837719
MIR4435-2HG,0.013623171
BCL2L11,0.08801639
ENSG00000271590,0.0016121413
ENSG00000270190,0.0010934984
ANAPC1,0.027217837
MERTK,0.0480409
TMEM87B,0.048977684
FBLN7,0.0028506445
ZC3H8,0.040857844
ZC3H6,0.08213997
TTL,0.038279478
POLR1B,0.0340253
CHCHD5,0.44085056
SLC20A1,0.04032197
IL1B,0.0018012016
IL1RN,0.0
PSD4,0.013772034
PAX8,0.24773313
ZNG1B,0.034458816
PGM5P4-AS1,0.012792627
RABL2A,0.020092465
SLC35F5,0.12725528
ACTR3,0.260238
DDX18,0.25453058
ENSG00000236255,0.0060034213
CCDC93,0.05122988
INSIG2,0.10909485
MARCO,0.0
STEAP3,0.0058864313
C2orf76,0.09474393
DBI,1.3426849
TMEM37,0.51041627
TMEM177,0.066765614
PTPN4,0.09084669
EPB41L5,0.12838946
TMEM185B,0.012734875
RALB,0.16735475
INHBB,0.0019605705
TFCP2L1,0.2763001
CLASP1,0.0790175
NIFK-AS1,0.031868316
NIFK,0.09332665
TSN,0.17062004
GYPC,0.18899256
BIN1,0.32644308
ERCC3,0.037801735
MAP3K2,0.25582272
PROC,0.079873055
IWS1,0.06378142
ENSG00000272789,0.018083861
LIMS2,0.16656147
WDR33,0.16521597
SFT2D3,0.050649904
POLR2D,0.038351543
AMMECR1L,0.03291802
ENSG00000272667,0.03648471
SAP130,0.021223953
UGGT1,0.109790884
HS6ST1,0.03575678
CCDC74B,0.003852099
SMPD4,0.011121466
MZT2B,1.028055
CCDC115,0.16069916
IMP4,0.18519802
PTPN18,0.13321537
FAM168B,0.2260784
PLEKHB2,0.5980037
MZT2A,0.41131365
CCDC74A,0.0073951525
LYPD1,0.0010604453
MGAT5,0.04217064
TMEM163,0.0036406808
CCNT2,0.07842381
RAB3GAP1,0.14473176
ZRANB3,0.013945043
R3HDM1,0.060658738
UBXN4,0.38221076
MCM6,0.013368545
DARS1,0.23561677
CXCR4,0.09886002
HNMT,0.6955088
SPOPL,0.0968144
KYNU,0.107315555
ARHGAP15,0.014101092
GTDC1,0.03386477
ZEB2,0.10017251
ACVR2A,0.04776731
ORC4,0.14899167
MBD5,0.08732616
EPC2,0.03820771
MMADHC,0.25176212
RND3,0.079267964
RBM43,0.07080163
NMI,0.052651998
TNFAIP6,0.0
RIF1,0.15891361
ARL5A,0.116485074
STAM2,0.12552503
FMNL2,0.06331769
PRPF40A,0.249923
ARL6IP6,0.06315516
NR4A2,0.01625428
GPD2,0.03570488
CYTIP,0.031484783
ACVR1,0.06822813
PKP4,0.23287646
DAPL1,0.012580908
TANC1,0.085245475
WDSUB1,0.07312935
BAZ2B,0.1713595
BAZ2B-AS1,0.012752733
MARCHF7,0.19232243
CD302,0.04306591
LY75,0.013680484
PLA2R1,0.030724835
RBMS1,0.27423245
TANK,0.13129553
PSMD14,0.16862756
DPP4,0.5011097
FAP,0.0
IFIH1,0.038894307
GCA,0.110874414
FIGN,0.046750408
COBLL1,0.22886711
SLC38A11,0.028730331
SCN3A,0.004154803
CSRNP3,0.0351832
TTC21B,0.07969071
SCN9A,0.044275552
SCN7A,0.012940083
STK39,0.028318249
CERS6,0.054710582
NOSTRIN,0.1584237
BBS5,0.01063586
FASTKD1,0.04525026
PPIG,0.35356575
KLHL23,0.0882207
SSB,0.2876315
METTL5,0.18672809
UBR3,0.14110462
GORASP2,0.11387308
TLK1,0.1474126
METTL8,0.040691603
DCAF17,0.03333537
CYBRD1,0.055013627
DYNC1I2,0.2958352
SLC25A12,0.0696829
HAT1,0.14424805
ITGA6,0.3117131
PDK1,0.025381116
RAPGEF4,0.09270736
MAP3K20,0.118892305
SP3,0.14623028
OLA1,0.18041328
CIR1,0.20929554
SCRN3,0.052407883
GPR155,0.20809855
WIPF1,0.123258844
CHN1,0.018381478
ATF2,0.10366852
ATP5MC3,1.4468772
LNPK,0.067877635
MTX2,0.24538325
HNRNPA3,0.5103247
NFE2L2,0.33411604
ENSG00000222043,0.0030976946
AGPS,0.11629855
IFT70B,0.034282386
IFT70A,0.027873905
RBM45,0.039106306
CHROMR,0.01838608
PRKRA,0.15183432
FKBP7,0.026209239
PLEKHA3,0.1710238
TTN-AS1,0.030047636
CCDC141,0.0
SESTD1,0.11400191
CWC22,0.1093815
UBE2E3,0.32956618
LINC01934,0.0066372263
ITGA4,0.019403145
ITPRID2,0.3220835
PDE1A,0.12509574
DNAJC10,0.17817748
FRZB,0.09875377
NCKAP1,0.4345951
NUP35,0.03739743
ENSG00000283839,0.0
LINC01473,0.015262971
ZC3H15,0.2802168
ITGAV,0.15785117
FAM171B,0.01506828
CALCRL,0.21065828
TFPI,0.25654748
GULP1,0.120218985
COL3A1,0.032451384
COL5A2,0.015496025
WDR75,0.057075005
SLC40A1,0.30189303
ASNSD1,0.13685708
ANKAR,0.019350236
OSGEPL1,0.04053279
ORMDL1,0.24464974
PMS1,0.043719076
C2orf88,0.058536936
HIBCH,0.65274316
INPP1,0.05411195
MFSD6,0.023762329
NEMP2,0.013208908
NAB1,0.045787133
GLS,1.0733403
STAT1,0.08027885
STAT4,0.008538461
MYO1B,0.03702747
NABP1,0.06522324
CAVIN2,0.28111407
SLC39A10,0.12638496
STK17B,0.046049956
ENSG00000272211,0.003494453
HECW2,0.09971811
HECW2-AS1,0.0
GTF3C3,0.07569092
PGAP1,0.029616466
ANKRD44,0.047614183
SF3B1,0.51718646
COQ10B,0.15721272
HSPD1,1.0332338
HSPE1,1.5058734
MOB4,0.16229083
RFTN2,0.018380364
PLCL1,0.21352337
FTCDNL1,0.030615717
C2orf69,0.06328887
TYW5,0.03197025
MAIP1,0.1589896
SPATS2L,0.341903
KCTD18,0.05525759
SGO2,0.008566898
BZW1,0.40114784
CLK1,0.18630563
PPIL3,0.11455423
NIF3L1,0.04594522
ORC2,0.04831963
HYCC2,0.108041145
NDUFB3,0.74453616
CFLAR,0.47428453
CASP10,0.031128492
CASP8,0.042903956
TRAK2,0.09044584
STRADB,0.21151188
TMEM237,0.032284796
ALS2,0.035946548
FZD7,0.042296506
SUMO1,0.8544377
NOP58,0.083790794
ENSG00000273456,0.0049321502
BMPR2,0.2818327
FAM117B,0.02538884
ICA1L,0.012609677
WDR12,0.08999084
CARF,0.04980801
NBEAL1,0.21549663
CYP20A1,0.10422879
ABI2,0.16991816
RAPH1,0.047202714
CD28,0.0
ICOS,0.0036747465
PARD3B,0.034452137
NRP2,0.022520669
INO80D,0.093547665
NDUFS1,0.39379546
EEF1B2,1.0520973
ZDBF2,0.03462194
ADAM23,0.0
FASTKD2,0.063035585
KLF7,0.1743084
CREB1,0.09814642
METTL21A,0.04473136
LINC01857,0.0
CCNYL1,0.06638065
IDH1,0.5280444
PIKFYVE,0.08238197
MAP2,0.024369096
RPE,0.090481885
KANSL1L,0.122244135
LANCL1,0.16154091
CPS1,0.01214805
SPAG16,0.16387278
BARD1,0.021035722
ATIC,0.090832986
FN1,0.122756444
PECR,0.13176996
XRCC5,0.2799558
SMARCAL1,0.015569063
RPL37A,1.6006459
IGFBP2,0.11363154
IGFBP5,0.8480258
TNS1,0.45945546
TNS1-AS1,0.004130086
ARPC2,0.39996436
GPBAR1,0.0033705037
AAMP,0.19109148
PNKD,0.60340154
TMBIM1,0.10154844
SLC11A1,0.036224917
CTDSP1,0.2567585
USP37,0.029727971
CNOT9,0.058166258
BCS1L,0.04335492
RNF25,0.019608492
TTLL4,0.008064341
CYP27A1,0.2032042
WNT6,0.004403642
CNPPD1,0.15311082
RETREG2,0.23277178
ZFAND2B,0.19441654
ANKZF1,0.08335567
STK16,0.14948457
TUBA4A,0.12998198
DNAJB2,0.19305877
DNPEP,0.13087359
DES,0.030242877
SPEG,0.05164557
GMPPA,0.09078709
CHPF,0.075020134
OBSL1,0.13317783
STK11IP,0.015402248
EPHA4,0.040635634
FARSB,0.038501203
ACSL3,0.23545575
KCNE4,0.029608399
WDFY1,0.0722855
MRPL44,0.18064041
SERPINE2,0.14824149
CUL3,0.23003401
DOCK10,0.013284083
IRS1,0.046792153
RHBDD1,0.040294036
MFF,0.27060857
AGFG1,0.13007236
PID1,0.00092465617
TRIP12,0.22911851
FBXO36,0.033629924
SLC16A14,0.0042219697
SP110,0.047903746
SP140,0.003897747
SP140L,0.027766371
SP100,0.15341488
CAB39,0.2115039
ITM2C,0.15256788
PSMD1,0.16497448
HTR2B,0.0009738801
ARMC9,0.011088629
NCL,0.42907953
PTMA,1.8921467
PDE6D,0.033832572
COPS7B,0.037058316
DIS3L2,0.049995396
EIF4E2,0.19477148
EFHD1,0.45615873
GIGYF2,0.10334153
SNORC,0.017243445
INPP5D,0.023320056
ATG16L1,0.031721808
DGKD,0.025749238
USP40,0.10121484
TRPM8,0.0
ARL4C,0.027709441
SH3BP4,0.060377285
AGAP1,0.14479989
ACKR3,0.023390805
COPS8,0.17564672
COL6A3,0.0030882773
MLPH,0.0025685066
RAB17,0.2936312
LRRFIP1,0.2275935
RAMP1,0.05005308
UBE2F,0.07543778
KLHL30,0.00084774214
ILKAP,0.097625
HES6,0.017609077
PER2,0.074833326
TRAF3IP1,0.053320862
ASB1,0.039452687
HDAC4,0.03491019
NDUFA10,0.3762739
COPS9,0.73942024
GPC1,0.030431934
DUSP28,0.026271457
RNPEPL1,0.14217721
CAPN10,0.027891139
GPR35,0.0045351544
AGXT,0.05041987
SNED1,0.055489413
MTERF4,0.09645259
PASK,0.009987464
PPP1R7,0.16842587
HDLBP,0.44024312
SEPTIN2,0.58272445
FARP2,0.051156454
STK25,0.18450987
BOK,0.11249218
THAP4,0.20513448
ATG4B,0.10301083
DTYMK,0.05925679
ING5,0.07451728
D2HGDH,0.19154492
CNTN4,0.020447148
TRNT1,0.06942182
CRBN,0.22075202
SUMF1,0.10335526
SETMAR,0.021967264
ITPR1,0.1067507
BHLHE40,0.15609461
ARL8B,0.21828166
EDEM1,0.11516346
LMCD1,0.07021801
SSUH2,0.009845775
OXTR,0.0018902158
RAD18,0.016813885
THUMPD3-AS1,0.19338931
THUMPD3,0.056762934
SETD5,0.08108298
LHFPL4,0.0
MTMR14,0.0709308
BRPF1,0.017244639
OGG1,0.14310277
CAMK1,0.062712915
TADA3,0.12920876
ARPC4,0.34283108
TTLL3,0.03669432
RPUSD3,0.09526715
JAGN1,0.1463056
IL17RE,0.042969257
IL17RC,0.08201329
CRELD1,0.055288814
PRRT3,0.019608114
EMC3,0.17273213
BRK1,0.68164504
VHL,0.04876714
TATDN2,0.04646502
SEC13,0.15674748
ATG7,0.034121413
VGLL4,0.21788181
TAMM41,0.017116418
TIMP4,0.0033933818
PPARG,0.032150436
TSEN2,0.022405216
MKRN2OS,0.0
MKRN2,0.06689645
RAF1,0.124348685
TMEM40,0.0
RPL32,2.672957
IQSEC1,0.12350145
NUP210,0.032408178
HDAC11,0.05017624
FBLN2,0.0245945
CHCHD4,0.05785675
TMEM43,0.097515516
XPC,0.09735615
LSM3,0.58423805
SLC6A6,0.11288836
GRIP2,0.017210511
CCDC174,0.045609843
FGD5,0.10741794
FGD5-AS1,0.32574904
NR2C2,0.06388054
MRPS25,0.22880061
RBSN,0.03966392
CAPN7,0.107554935
SH3BP5,0.26039293
METTL6,0.025604248
EAF1,0.08269072
HACL1,0.08187201
BTD,0.09561396
ANKRD28,0.09151102
GALNT15,0.02897374
DPH3,0.096285455
OXNAD1,0.027143473
RFTN1,0.023372807
PLCL2,0.07233261
TBC1D5,0.14264128
SATB1,0.10309829
RAB5A,0.17772174
KAT2B,0.07203404
ZNF385D,0.01441502
UBE2E2,0.17126687
UBE2E1,0.10937499
NKIRAS1,0.060823426
RPL15,1.9436892
NR1D2,0.16680087
RARB,0.06989253
TOP2B,0.23781796
NGLY1,0.09083573
OXSM,0.030628562
SLC4A7,0.07871046
LINC02084,0.0020592562
EOMES,0.004248592
CMC1,0.20383802
AZI2,0.17865665
RBMS3,0.13664226
TGFBR2,0.41955352
STT3B,0.21942672
GPD1L,0.0880214
CMTM8,0.14321814
CMTM7,0.02993793
CMTM6,0.19975264
DYNC1LI1,0.1277328
CNOT10,0.043320812
GLB1,0.10949106
CRTAP,0.2561629
SUSD5,0.031535286
UBP1,0.08860079
CLASP2,0.13853766
PDCD6IP,0.3761027
TRANK1,0.016427763
EPM2AIP1,0.15982826
MLH1,0.04179219
LRRFIP2,0.08973739
GOLGA4,0.3959567
ITGA9,0.02133632
CTDSPL,0.1483365
PLCD1,0.029359637
ACAA1,0.982157
MYD88,0.032419626
OXSR1,0.11675038
XYLB,0.047493264
ACVR2B,0.02704634
EXOG,0.02531985
WDR48,0.06361097
GORASP1,0.05050844
CSRNP1,0.13180919
CX3CR1,0.007087553
SLC25A38,0.084818326
RPSA,1.3315376
MYRIP,0.007609916
EIF1B,0.69561017
RPL14,1.8271858
ZNF620,0.011425112
ZNF621,0.057602905
CTNNB1,0.46050364
TRAK1,0.087344736
VIPR1,0.035649568
SEC22C,0.11180153
SS18L2,0.21545874
NKTR,0.32359603
HIGD1A,0.52118355
ZNF662,0.011661466
POMGNT2,0.022468666
SNRK,0.12464685
ANO10,0.076194786
ABHD5,0.10212183
TCAIM,0.12717742
ZNF445,0.036524985
ZNF852,0.0021620267
ZNF660,0.010073529
ZNF197,0.0405128
ZNF35,0.007325546
KIAA1143,0.09377913
KIF15,0.0020650208
TMEM42,0.051279288
ZDHHC3,0.09006174
EXOSC7,0.08301895
CLEC3B,0.042103086
CDCP1,0.0010637154
LARS2,0.028944347
LIMD1,0.019062234
SACM1L,0.13343191
LZTFL1,0.08593344
FYCO1,0.051405814
CCR1,0.01990087
CCR2,0.0029409332
CCR5,0.0
CCRL2,0.0059876447
LRRC2,0.011187137
ALS2CL,0.03414481
PTH1R,1.3407559
CCDC12,0.1372784
NBEAL2,0.044717204
SETD2,0.15387192
KIF9,0.14827003
KLHL18,0.037164494
PTPN23-DT,0.0039566085
PTPN23,0.073241495
SCAP,0.10498701
ELP6,0.08053293
SMARCC1,0.19222735
DHX30,0.17454214
MAP4,0.18210985
CAMP,0.0
ZNF589,0.022291265
NME6,0.034646135
CCDC51,0.047080413
TMA7,1.2210692
