,PRE019
MTND1P11,0.0005274922
ENSG00000228167,0.0
HNRNPA1P21,0.0
PPIAP19,0.0
C11orf98P3,0.0
GEMIN8P4,0.0
ENSG00000228181,0.0
MTND2P25,0.0
SNX19P1,0.0
ENSG00000228187,0.0
RPL23AP16,0.0
ENSG00000228191,0.0
ELOCP14,0.0
ETFRF1P1,0.0
RPL5P27,0.0
PTPN2P1,0.0
RPS3P3,0.0
ENSG00000228207,0.0
PNPP1,0.0
RPL7AP12,0.0
HYAL6P,0.0
OFD1P17,0.0
PNRC2P1,0.0
ATF4P3,0.0
NPM1P30,0.0
NACA4P,0.00071786944
CRLF3P3,0.0
GAPDHP1,0.0
GLRXP1,0.0
TXNP5,0.0
ENSG00000228238,0.0
MOB1AP1,0.0
UBBP2,0.0
NUTF2P3,0.0
COL6A4P2,0.0029775018
ENSG00000228257,0.0
ENSG00000228259,0.0
PSMD8P1,0.0
KATNBL1P6,0.0
LYPLA2P1,0.0
ENSG00000228286,0.0
ENSG00000228289,0.0
ARL4AP3,0.0
ENSG00000228292,0.0
BMS1P17,0.0
RPL7P55,0.0
ENSG00000228303,0.0
OR4K6P,0.0
PRELID1P6,0.0005483406
OR2S1P,0.0
GAPDHP45,0.0
CYP4F29P,0.0047417115
GUSBP11,0.003626951
MTATP6P19,0.0
SPATA2P1,0.0
ENSG00000228327,0.020071048
PGK1P1,0.0
ENSG00000228330,0.0
RPL17P43,0.0
ENSG00000228335,0.0
OR9H1P,0.000533893
PPIAP69,0.0
AMD1P1,0.0
ENSG00000228341,0.0
ENSG00000228345,0.0
FTLP17,0.0
EFCAB14P1,0.0
RPS26P4,0.0
ENSG00000228354,0.0
ENSG00000228360,0.0
SAR1AP1,0.0
ENSG00000228366,0.0
ENSG00000228367,0.0
ENSG00000228373,0.0
RPL9P13,0.0
RPS20P25,0.0
GAS2L1P2,0.0
MYL6BP1,0.0
HMGN2P25,0.0
ENSG00000228399,0.0
ENSG00000228407,0.0
CCT6P1,0.0036743938
ELOCP24,0.0
CDY4P,0.0
ARL8BP1,0.0
PTMAP1,0.0013274694
ENSG00000228429,0.0
ARL5AP3,0.0
DHFRP2,0.0
OR7E23P,0.0
ENSG00000228438,0.0
MTND5P6,0.0
UGT1A2P,0.0
ANKRD49P1,0.00196232
NLRP7P1,0.0
SDAD1P1,0.025495928
RPS15AP9,0.0
CYP2C59P,0.0
RPS19P7,0.0
ENSG00000228464,0.0
TRAPPC2P10,0.0
TUBB4AP1,0.0
ENSG00000228471,0.0
LIN28AP2,0.0
CSTP1,0.0
ENSG00000228477,0.0
ENSG00000228480,0.0
RPL21P50,0.0
RAB11FIP1P1,0.0
TMSB10P1,0.0
RPL15P18,0.0
EEF1A1P11,0.0
DAP3P2,0.0
ENSG00000228510,0.0
ENSG00000228513,0.0
SURF6P1,0.0
RANBP1P1,0.0
ENSG00000228522,0.0
DNAJB6P4,0.0
ENSG00000228525,0.0
ENSG00000228530,0.0
SUMO2P21,0.0
PMS2P12,0.0
OR7E26P,0.0
ENSG00000228550,0.0
SNRPGP9,0.0022497112
HSPA8P17,0.0
RPS15AP13,0.0
HSFY7P,0.0
ENSG00000228572,0.0
TUBB1P2,0.0
ENSG00000228585,0.0
SPCS2P4,0.0025502841
CFTRP1,0.0
PAICSP2,0.0
MTND4P1,0.0
RPL7P52,0.008498368
POLR2CP1,0.0
RPL39P,0.0
PDCL2P1,0.0
HNF4GP1,0.0
HK2P1,0.0
CENPNP2,0.0
ENSG00000228626,0.0
FCF1P2,0.0
PHKG1P2,0.0
RPL31P13,0.0
HNRNPCP7,0.0
MYO5BP3,0.0
RPL23AP58,0.0
VN1R35P,0.0
PSMD10P1,0.0
ENSG00000228664,0.0
RPS27P6,0.0
KRT18P1,0.0
ENSG00000228667,0.0
NANOGP2,0.0
PPIAP59,0.0
ENSG00000228681,0.0
ENSG00000228685,0.0
ENSG00000228687,0.0
COL11A2P1,0.0
MTND4P18,0.0
CES1P1,0.0
ENSG00000228700,0.0
ENSG00000228702,0.0
ENSG00000228711,0.0
NAB1P1,0.0
ENSG00000228721,0.0
MTND2P12,0.0
PPIAP91,0.0
ENSG00000228729,0.0
RPS3AP30,0.0
ENSG00000228751,0.0
EIF4BP2,0.0
RPL13AP19,0.0
PABPC1P8,0.0
ENSG00000228757,0.0
FAF2P1,0.0
ZNF885P,0.0
RPL7L1P8,0.0
KRT8P18,0.0
ABCF2P2,0.0
ENSG00000228770,0.0
ENSG00000228771,0.0
ENSG00000228776,0.0
ENSG00000228780,0.0
RPL21P84,0.0
MRPL45P2,0.01719202
H3P29,0.0
ENSG00000228790,0.0
FAM207BP,0.0
MTCYBP42,0.0
ENSG00000228806,0.0
MRPS18CP6,0.0
HMGB3P4,0.0
PABPC1P11,0.0
ENSG00000228814,0.0
MARK2P13,0.0
AK3P5,0.0
ENSG00000228818,0.0
AGKP2,0.0
RPSAP1,0.0
PDE4DIPP10,0.0
LAMTOR3P1,0.0
ENSG00000228827,0.0
TLK2P2,0.0038978045
ENSG00000228829,0.0
ENSG00000228833,0.0
ATP5MFP2,0.0
CBX3P6,0.0
ENSG00000228844,0.0
ATP5MC2P4,0.0
RPS20P13,0.0
CDY12P,0.0
MTCO3P4,0.0
ENSG00000228855,0.0
ENSG00000228860,0.0
RPL23AP12,0.0
MYLKP1,0.0
COX4I1P2,0.0
CSP1,0.0
RPS24P10,0.0
RPL35AP6,0.0
CICP9,0.0
RPL23AP26,0.0
EEF1DP1,0.0011805464
ENSG00000228897,0.0
MTCO1P43,0.0
HMGN2P36,0.0
ST6GALNAC2P1,0.0
RASA4CP,0.013385858
OR1H1P,0.0
OR7E128P,0.0
ENSG00000228922,0.0
KPNA2P2,0.0
RPS13P2,0.0009989218
MTCO1P3,0.0
ENSG00000228935,0.0
MTA3P1,0.0
SNRPD2P1,0.0
ENSG00000228940,0.0
UBE3AP2,0.0
ENSG00000228943,0.0
CLUHP2,0.0
SLC25A6P5,0.0
UGT1A12P,0.0
ENSG00000228953,0.0
RPL7AP82,0.0
ENSG00000228957,0.0
PIGPP3,0.0
OR2A9P,0.003938486
OR7E93P,0.0
RPSAP60,0.0
HOMER2P1,0.0
UBTFL6,0.0
ENSG00000228974,0.0
SUMO2P8,0.0
PPIAP55,0.0
ENSG00000228981,0.0
ENSG00000228982,0.0
SLC47A1P1,0.0
ENSG00000228984,0.0
PHF10P1,0.0
RPL5P32,0.0
MTND1P9,0.0
ORMDL1P1,0.0
PERPP2,0.0
SEPTIN7P8,0.0
ACTBP14,0.0
ENSG00000229002,0.0
EXOSC3P1,0.0
TMPRSS11GP,0.0
ENSG00000229010,0.0
ENSG00000229013,0.0
RPL30P13,0.0
ENSG00000229016,0.0
PMS2P7,0.00011533275
AKR7A2P1,0.0
RPL6P3,0.0
RAB1AP1,0.00038205818
HSFY1P1,0.0
KRT223P,0.0
CDCA4P1,0.0
ENSG00000229030,0.0
MTCO1P25,0.0
ENSG00000229032,0.0
SPRR2C,0.0
VDAC1P8,0.00037027049
MRPL32P2,0.0
HMGN1P2,0.0
DUTP1,0.0
MND1P1,0.0024694835
RPS29P14,0.0
RPS3AP54,0.0
ENSG00000229060,0.0
ENSG00000229064,0.0
ENSG00000229067,0.0
TMPOP1,0.0
HMGN2P24,0.0
ENSG00000229079,0.0
MTCO3P30,0.0
OR5AW1P,0.0
PSMA6P2,0.00057044957
RPS26P18,0.0018636734
MTND1P10,0.0
ENSG00000229090,0.0
HSPA8P8,0.0
OR51AB1P,0.0
CALM2P2,0.0
ELOCP20,0.0
YY1P2,0.0
BTBD6P1,0.0
ABHD17AP4,0.0
ENSG00000229110,0.0
ENSG00000229112,0.0
ENSG00000229115,0.0
RPLP0P9,0.00093339826
CYCSP4,0.0
ACTG1P2,0.0
EIF4A1P10,0.0
RPS7P4,0.0
CDY6P,0.0
HCG4P8,0.0
ENSG00000229143,0.0
ACTBP1,0.0
SNX18P4,0.0
SMPD4P2,0.0
CRYGEP,0.0
ENSG00000229156,0.0
TSPY23P,0.0
TCP1P1,0.0
NAP1L1P2,0.0
GDI2P1,0.0
RPL19P20,0.0
RPS26P59,0.0
ENSG00000229172,0.0
SRMP3,0.0
MRPS16P1,0.0
ATP5PDP2,0.0
ADAM1A,0.0
RPS15AP28,0.0
PTGES3P3,0.0
SERPINH1P1,0.0
RBMY2NP,0.0
KCTD9P6,0.0
ENSG00000229212,0.0
ENSG00000229213,0.0
CYCSP11,0.0
ENSG00000229220,0.0
HNRNPA1P66,0.0
KRT18P4,0.0018536308
BTF3L4P4,0.0
MT1P3,0.0
FEM1AP1,0.0
KRT18P53,0.0
RBMY1KP,0.0
RPL37P18,0.0
HMGN1P37,0.0
PPP1R12BP1,0.0
EEF1A1P48,0.0
PNPT1P1,0.0
ENSG00000229247,0.0
WBP2P1,0.0
USP9YP31,0.0
HNRNPA1P8,0.0
OR8C1P,0.0
ST13P13,0.0
LRRC37A12P,0.0
POM121L8P,0.0
PES1P2,0.0
ENSG00000229273,0.0
EEF1DP6,0.0
GPR53P,0.0
ENSG00000229286,0.0
FABP5P4,0.0
ENSG00000229288,0.0
TUBB8P1,0.0
TAF9P2,0.0
PPIAP25,0.0
ENSG00000229305,0.0
RPP40P1,0.0
HMGB1P45,0.0
KRT8P12,0.0025773142
ENSG00000229322,0.0
NUTF2P7,0.0
RPL17P15,0.0
PGBD4P8,0.0
SREK1IP1P1,0.0
NME2P3,0.0
RPL7AP83,0.0
CDY22P,0.0
MTCO2P12,0.009080903
ENSG00000229347,0.0
ACTG1P9,0.0
KRTAP9-11P,0.0
CYCSP51,0.0
DPY19L1P1,0.0044071157
PIN1P1,0.0
PPP1R2P5,0.0
UBTFL7,0.0
ENSG00000229365,0.0
HMGN2P19,0.0
DENRP4,0.0
USP24P1,0.0
CICP3,0.0
HMGB1P16,0.0
OR8B9P,0.0
MICD,0.0
HLA-DRB6,0.39193568
ENSG00000229398,0.0
ENSG00000229399,0.0
ENSG00000229405,0.0
OFD1P4Y,0.0
ENSG00000229409,0.0
ENSG00000229413,0.0
USP9YP8,0.0
NPM1P25,0.012447297
RALGAPA1P1,0.0045588994
H3P10,0.0
RPL27AP8,0.0
ANKRD26P4,0.0
PIP5K1P2,0.0
ENSG00000229436,0.0
ENSG00000229440,0.0
THEMIS3P,0.0
ENSG00000229447,0.0030775648
RPS10P18,0.0
RLIMP1,0.0
WDR4P2,0.0
ACTG1P11,0.0
RPL39P18,0.0
RGS17P1,0.0024840282
ROBO2P1,0.0
KSR1P1,0.0
ENSG00000229486,0.0
TERF2IPP1,0.004870109
ENSG00000229497,0.0
RPL17P1,0.0
RPL21P37,0.0
ENSG00000229505,0.0
PHKG1P4,0.0
ENSG00000229509,0.0
GAS2L1P1,0.0
FLT1P1,0.0
UBE2V1P3,0.0
ENSG00000229519,0.0
KRT16P4,0.0
ENSG00000229530,0.0
ENSG00000229532,0.0
HNRNPA1P53,0.0
GAPDHP26,0.0
ENSG00000229547,0.0
GAPDHP17,0.0
USP9YP17,0.0
RPL21P24,0.0
ENSG00000229559,0.0
LYARP1,0.0
ZFYVE9P1,0.0
ENSG00000229567,0.0
SMC4P1,0.0
GAPDHP58,0.0
EIF4BP4,0.0
RPL21P44,0.00610296
TNPO1P3,0.0
MSX2P1,0.0
SUCLA2P3,0.0
ENSG00000229594,0.0
ENSG00000229595,0.0
MYL12BP3,0.0
PRDX3P1,0.0
ENSG00000229601,0.0
MTATP8P2,0.0
RPL21P93,0.0
GOLGA2P4,0.0
SUMO1P2,0.0
ENSG00000229616,0.0
MTND5P2,0.0007627962
METTL21AP1,0.0
PIGCP2,0.0
BSNDP4,0.0
ENSG00000229629,0.0
ENSG00000229635,0.0
KRT8P21,0.0
RPL4P4,0.0
CYP2C56P,0.0
NAMPTP1,0.0013917222
RPSAP22,0.0
ENSG00000229652,0.0
RPL13AP11,0.0
PABPC1P9,0.0
RPL26P6,0.0037968562
BUD31P2,0.0
ENSG00000229662,0.0
DPY19L4P1,0.0
UBE2V1P9,0.0
ENSG00000229668,0.0
PKP4P1,0.0
RPL17P28,0.0
ENSG00000229682,0.0
SNORD56,0.0
ENSG00000229687,0.0
ANKRD33BP1,0.004090815
MTCO2P1,0.0
SKP2P1,0.0
ENSG00000229695,0.0
KARS1P1,0.0
RPL29P17,0.0
MTND2P20,0.0
EIF2S2P2,0.0
SKP1P3,0.0
MARK2P12,0.0
USP9YP36,0.0
LCEP2,0.0
EEF1DP3,0.0
RPL23AP19,0.0
ENSG00000229721,0.0010780788
OR2AQ1P,0.0
ENSG00000229725,0.0
ENSG00000229730,0.0
ENSG00000229731,0.0
ENSG00000229733,0.0
FTLP16,0.0
ENSG00000229738,0.0
ENSG00000229742,0.0
SDHDP5,0.0
BPY2DP,0.0
ENSG00000229747,0.0
COTL1P1,0.0
RPL7P10,0.0
RPS27AP15,0.0
CXCR2P1,0.0
RPL31P20,0.0
RPL7AP21,0.0
DYNLT3P2,0.0
MRPS18AP1,0.0
MTCO1P52,0.0
RPS20P1,0.0
ENSG00000229762,0.0
RPL21P62,0.0
RRN3P4,0.0
SLC25A38P1,0.0
SNRPFP2,0.0
MTCYBP32,0.00034977682
RPS21P1,0.0
KRT18P26,0.0
ATP8A2P2,0.0
RPS15P5,0.00011220913
ENSG00000229808,0.0019859853
RPL35AP21,0.0
CCNB1IP1P1,0.0
DDX50P1,0.005962649
ENSG00000229817,0.0
DNAJC8P4,0.000156937
RPS15AP39,0.0
RPL12P34,0.0
ENSG00000229826,0.0
ENSG00000229827,0.0
PDE4DIPP1,0.0
DUTP4,0.0
ENSG00000229830,0.0
ENSG00000229831,0.0
ENSG00000229834,0.0
KHSRPP1,0.0
ENSG00000229836,0.0
ISCA1P2,0.0
MTATP6P13,0.0
PYHIN5P,0.0
ENSG00000229853,0.0
ENSG00000229857,0.0
ENSG00000229858,0.0
RPL19P2,0.0
RPL31P54,0.0
RPL21P89,0.0
RPSAP20,0.0
EIF1P1,0.0
PAICSP5,0.0
ENSG00000229878,0.0
IMMTP1,0.0
ENSG00000229885,0.0
ENSG00000229886,0.0
HNRNPA1P6,0.0
ACTP1,0.0
ENSG00000229892,0.0
SEPTIN7P7,0.0
ENSG00000229899,0.0
HSPD1P21,0.0
SNRPGP11,0.0
DEFB108A,0.0
TRIM60P16,0.0
HNRNPA1P18,0.0
ENSG00000229911,0.0
ENSG00000229914,0.0
RPL7P46,0.0006927333
ELOCP3,0.0
RPS4XP5,0.0
IL9RP1,0.0
RHEBP1,0.0
ENSG00000229930,0.0
YWHAZP3,0.0
MTCYBP9,0.0
ENSG00000229939,0.00027695953
TSPY22P,0.0
EIF4EP2,0.0
B3GNT2P1,0.0
B3GALNT1P1,0.0
ENSG00000229949,0.0
MTND2P2,0.0004218459
RPS3AP7,0.0
ENSG00000229968,0.0
LIPT1P1,0.0
ENSG00000229977,0.0
PRAMEF36P,0.0
HMGN2P48,0.0
GTF3AP6,0.0
ENSG00000229985,0.0
HBBP1,0.0
AKR1B1P1,0.0
HMGB3P9,0.0004796986
RPL5P4,0.020722253
ENSG00000230003,0.0
ANKRD36BP2,0.00096835766
MTCO2P3,0.0
CTSLP4,0.0
PPIAP39,0.0
YWHAQP9,0.0
FNTAP2,0.0
ENSG00000230025,0.0
ENSG00000230026,0.0
CDY11P,0.0
UBBP1,0.0
CCNYL5,0.0
AK3P3,0.0
TMSB4XP6,0.0
CDK8P1,0.0
FAM90A15,0.0
HIGD2AP1,0.0
MTND3P2,0.0
ENSG00000230053,0.0
DDX6P1,0.0
RPL21P81,0.0
FAM197Y3,0.0
HSPD1P6,0.0
LRRC37A15P,0.0
RPL4P6,0.0010734091
ENSG00000230073,0.0
RPL10P6,0.0006420341
MTAPP2,0.0014187247
STK24P1,0.0
ENSG00000230080,0.0
HSPE1P28,0.0
ENSG00000230083,0.0
VN1R96P,0.0
ENSG00000230087,0.0
KRT16P5,0.0
ENSG00000230092,0.0028387532
ME2P1,0.0
TUBB3P2,0.0
ENSG00000230104,0.0
SNRPCP15,0.0
H3P11,0.0
ENSG00000230112,0.0
RPS3AP11,0.0005964883
ENSG00000230118,0.0
ENSG00000230119,0.0
ECEL1P3,0.0
DLEC1P1,0.0
EEF1A1P39,0.0
MTND2P39,0.0
ENSG00000230132,0.0
SLC39A1P1,0.0
SEPHS1P4,0.0
ENSG00000230147,0.0
AIDAP1,0.0
ATP5MC1P1,0.0
MTND1P28,0.0
ENSG00000230160,0.0
ENSG00000230161,0.0
CT45A11P,0.0
MAS1LP1,0.0
AURKAP2,0.0
RPL35AP24,0.0
RPL30P16,0.0
HNRNPA1P28,0.0
RPL22P18,0.0
ENSG00000230175,0.0
RPL12P49,0.0
RNF10P1,0.0
CNOT6LP1,0.0
ENSG00000230187,0.0
RPL21P83,0.0
RABGEF1P2,0.0
IFITM3P4,0.0
ENSG00000230192,0.0
RPL34P35,0.0
DDX43P3,0.0
RPL37P4,0.0
ENSG00000230199,0.0
ATP6V0CP1,0.0
RPL29P4,0.004547146
RPS3AP55,0.0
FTH1P5,0.0
RPL4P5,0.0
IFNNP1,0.0
OR8V1P,0.0
FTLP18,0.0
HSPB1P2,0.0
CIBAR1P2,0.0
ENSG00000230221,0.0
PHB1P9,0.0
MTND5P14,0.0
SIAH1P1,0.0
H3P1,0.0
FMO7P,0.0
GNA13P1,0.0
RPL34P19,0.0
ENSG00000230241,0.0
FKBP1AP3,0.0
RAD23BP2,0.0
ENSG00000230245,0.0
SPATA31C1,0.0
HNRNPH3P1,0.0
RPS24P21,0.0
PHB1P4,0.0
MTND2P4,0.0
FGFR1OP2P1,0.0
OR52J2P,0.0
HERC2P4,0.000826082
ENSG00000230271,0.0
BRI3P3,0.0
PGAM1P3,0.0
SERBP1P4,0.0
ENSG00000230276,0.0
HNRNPA1P59,0.0
RPL7P61,0.0
RPS12P24,0.0
ENSG00000230284,0.0
ENSG00000230287,0.0
ENSG00000230291,0.0
GTF2IP23,0.0
SNRPEP11,0.0
MTND3P4,0.0
CICP6,0.0
ENSG00000230305,0.0023359098
BANF1P2,0.0
OR6C5P,0.0
TOMM20P4,0.0
SLC25A53P1,0.0
XRCC6P3,0.0
BEND7P1,0.0
MTCO2P27,0.0
HMGN1P33,0.0
MTCO1P42,0.0
ENSG00000230328,0.0
HMGN2P3,0.0
ENSG00000230331,0.0
DNAJB5P1,0.0
MTND4P19,0.0
ENSG00000230339,0.0
FANCD2P2,0.0
ENSG00000230343,0.0
RPL35AP3,0.0
RPS21P2,0.0
ENSG00000230355,0.0
NCAPD2P1,0.0
TPI1P2,0.0019932266
DDX10P2,0.0
VN1R32P,0.0
ACTG1P23,0.0
RPL4P3,0.0
RPL23AP52,0.0
KARS1P2,0.0
GOLGA6L5P,0.0011998347
GSTA11P,0.0
MEMO1P4,0.0
ELOCP7,0.0
RPL6P19,0.0
RPSAP25,0.0
ENSG00000230386,0.0
RPSAP23,0.0
ANAPC1P3,0.0
SPTLC1P1,0.0
HINT2P1,0.0
RBBP8P1,0.0
RPS3AP52,0.0
RPL23P5,0.0
ENSG00000230407,0.0
TCEA1P2,0.0034426935
OR3D1P,0.0
ELOCP12,0.0
OR5M4P,0.0
ARL2BPP7,0.0
RSU1P1,0.0
ENSG00000230428,0.0
TFAMP1,0.0
LRRC37A6P,0.0021482382
CTF2P,0.0
RPL7P4,0.0
NEK2P4,0.0
RPS29P6,0.0
PA2G4P4,0.0042058695
GPM6BP1,0.0
ENSG00000230459,0.0
VENTXP4,0.0
CLUHP5,0.0
RPL5P26,0.0
ATP6V1G1P7,0.0
OFD1P9Y,0.0
ENSG00000230477,0.0
ENSG00000230478,0.0
RPL34P11,0.00025787464
ATP5MC2P3,0.0
OR51A10P,0.0
ENSG00000230485,0.0
SRD5A2P1,0.0
ENSG00000230495,0.0
MTCO2P7,0.0
EEF1B2P8,0.0
ANKRD30BP3,0.0
ENSG00000230502,0.0
RPL7AP8,0.0
RPL19P21,0.0
HMGB1P49,0.0
ENSG00000230520,0.0
ENSG00000230521,0.0020962332
COL6A4P1,0.0
NOS2P3,0.0
CEACAMP9,0.0
MTND5P7,0.0
BASP1P1,0.0
PNPLA10P,0.0
SNX3P1X,0.0
ENSG00000230546,0.0
HMGB1P11,0.0
MTND4P27,0.0
ENSG00000230551,0.1238186
ENSG00000230556,0.0
CEACAMP2,0.0
RPL17P12,0.0
FAM133DP,0.0
CALM1P2,0.0
SF3A3P1,0.0
ACCSLP1,0.0
ENSG00000230571,0.0
KMT2CP5,0.0
OR6R1P,0.0
TMLHEP1,0.0
RPL19P5,0.0
ACTG1P14,0.0
GTF2IRD1P1,0.0
CCT5P2,0.0
PHB1P12,0.0
IMP3P1,0.0
RPSAP8,0.0
PPIAP40,0.0
RSL24D1P2,0.0
GPAA1P2,0.0023531432
OR2H4P,0.0
ENSG00000230603,0.0
TSEN15P2,0.0
MTCYBP6,0.0
ENSG00000230607,0.0
COX7CP4,0.0
HMGB1P27,0.0
DYNLL1P7,0.0
ENSG00000230617,0.0
H3P12,0.0
ENSG00000230621,0.0
UQCRHP1,0.0
RPS23P8,0.010533043
FAM136EP,0.0
CYP4F60P,0.0
RPL36P1,0.0
ENSG00000230637,0.0
ENSG00000230638,0.0
VN1R36P,0.0
ENSG00000230643,0.0
KLF2P2,0.0
ENSG00000230650,0.0008486147
MTCO2P25,0.0
OR7E55P,0.0
ENSG00000230659,0.0
YY1P1,0.0
TNPO1P2,0.0
THAP12P1,0.0
CEACAM22P,0.0
NDUFS5P5,0.0
PABPC1P3,0.003871966
CEACAMP4,0.0
GRPEL2P3,0.0
DDTP1,0.0
MRPL35P4,0.0
SAP18P3,0.0
FBXW4P1,0.00784885
RPL31P30,0.0
TMEM184CP1,0.0
HAPSTR2,0.0
CTAGE13P,0.0
GGTLC4P,0.0
ENSG00000230715,0.0
KRT8P7,0.0
ENSG00000230718,0.0
RPL17P5,0.0
RBMY2WP,0.0
RPL10P3,0.010152765
ENSG00000230739,0.0
PRELID1P7,0.0
SDAD1P2,0.0
MTATP6P23,0.0
RHOQP3,0.0
NFU1P1,0.0
SNAP23P1,0.0
MTND1P4,0.0
RFKP4,0.0
VN1R108P,0.00061767455
RPS29P5,0.0
RPLP0P4,0.0
ENSG00000230781,0.0
RPS3AP13,0.0007997188
ENSG00000230785,0.0
PSAT1P3,0.0
CTDSPL2P2,0.0
SMARCE1P5,0.0
HLA-K,0.0
ENSG00000230796,0.0
RPS2P16,0.0
ATP5MFP7,0.0
CDRT15P14,0.0029380408
UBA52P4,0.0
RPS6P15,0.0
ENSG00000230813,0.0
USP9YP24,0.0
MTND2P16,0.0
ZNF736P5Y,0.0
ENSG00000230820,0.0
ASH2LP4,0.0
CBX1P1,0.0
ENSG00000230828,0.0
ENSG00000230829,0.0
SSBL4P,0.0
RPEP3,0.0
ENSG00000230835,0.0
RPL31P2,0.0
ENSG00000230840,0.0
RPL23AP15,0.0
GSTA10P,0.0
OCLNP1,0.0
GOT2P2,0.0
VPS51P5,0.0
RPL10P11,0.0
USP9YP20,0.0
YRDCP3,0.0
CCNB1IP1P2,0.0
ENSG00000230863,0.0
TSEN15P1,0.0
ENSG00000230867,0.0
AGAP10P,0.0035349475
FBXW11P1,0.0
RPS6P23,0.0
MFSD13B,0.0
RBMX2P4,0.0
ENSG00000230882,0.0
HMGB1P25,0.0
SHC1P1,0.0
RPS18P12,0.0
FAM204CP,0.0
XKRYP2,0.0
PPIHP1,0.0
NPM1P51,0.0
MTCO1P53,0.0
ENSG00000230926,0.0
TMBIM7P,0.0
ENSG00000230929,0.0
GXYLT1P1,0.0
ENSG00000230932,0.0
ENSG00000230934,0.0
RPS3P1,0.0
ENSG00000230936,0.0
HMGN1P5,0.0
HNRNPA1P68,0.0
AURKBP1,0.0
MTND2P21,0.0
GPS2P2,0.0
ENSG00000230953,0.0
CAPZA1P1,0.0
ENSG00000230958,0.0
ENSG00000230964,0.0
SNX18P13,0.0
ENSG00000230973,0.0
ENSG00000230977,0.0
ENSG00000230979,0.0
RPL36AP39,0.0
DSTNP1,0.0
DDX3P2,0.0
ENSG00000230987,0.00065790926
RPL23AP11,0.0
FAM201B,0.0
RPL12P15,0.0
FGFR3P1,0.0
RAB42P1,0.0
MTND5P8,0.0
CCNB1IP1P3,0.0
CECR9,0.0
RPL39P39,0.0
RPL7P32,0.01591493
CDC20P1,0.0
CUBNP1,0.0
ENSG00000231011,0.0
RPS27P10,0.0
EIF4A1P3,0.0
ENSG00000231020,0.0
RPS3AP9,0.0
XKRYP4,0.0
ENSG00000231029,0.0
CEP19P1,0.0
ENSG00000231034,0.0
RPL7L1P9,0.0
ENSG00000231043,0.0
GCNT1P3,0.0
OR52B5P,0.0
TRAPPC2LP1,0.0
MSANTD2P1,0.0
FARSBP1,0.0
RPL6P6,0.0
NPM1P9,0.0
ENSG00000231069,0.0
OR52Y1P,0.0
IDI1P3,0.0
GAPDHP64,0.0
RPL22P24,0.0
TSSK1A,0.0
FDPSP7,0.0
TRMT1P1,0.0
GYG1P3,0.0
NDUFB4P3,0.0
BMS1P19,0.0
ENSG00000231100,0.0
PRAMEF30P,0.0
PRELID3BP11,0.0
MTHFD2P3,0.0
BTF3P10,0.0
FAM25EP,0.0
SPATA20P1,0.0
UBE2V1P11,0.0
HLA-T,0.0
ENSG00000231136,0.0
RBM22P5,0.0
ENSG00000231139,0.0
EEF1A1P40,0.0
ARHGAP42P2,0.0
HMGB1P7,0.0
MTND2P15,0.0
ENSG00000231153,0.0
PTP4A1P1,0.0
OFD1P8Y,0.0
COX11P1,0.0
RPL7P56,0.0
TUBB4BP6,0.0
YBX1P2,0.0
EEF1B2P1,0.0
ENSG00000231181,0.001102723
CCNQP3,0.0
IFNA11P,0.0
ENSG00000231198,0.0
MTND5P19,0.0
KRT8P10,0.0
ZNF826P,0.088261746
HNRNPA1P25,0.0
ENSG00000231207,0.0
RPL17P49,0.0
PRAMEF32P,0.0
ARF4P4,0.0
ARPP19P1,0.0
ENSG00000231232,0.0
SKP1P1,0.0
CTNNBL1P1,0.0
OR6K1P,0.0
KLF2P1,0.0
RPS3AP3,0.0
PSMC1P3,0.0
C1DP1,0.0
ENSG00000231251,0.0
PCED1CP,0.0
ZSWIM5P2,0.0
ANAPC1P2,0.0008182749
HMGN2P10,0.0
ARAFP1,0.0
COBLP1,0.0
ENSG00000231271,0.0
E2F4P1,0.0
OR9S24P,0.0
SALL4P6,0.0
RPL36AP6,0.0
ENSG00000231296,0.0
SEPTIN14P24,0.0
EZH2P1,0.0
RPL13AP,0.0
RPL36P2,0.0
RPS3P2,0.00069747854
CLIC1P1,0.0
RPL31P29,0.0
ENSG00000231317,0.0
RPL13AP17,0.0
TPT1P7,0.0
ENSG00000231331,0.0
RPL34P6,0.0023146379
ACTG1P10,0.0
VDAC1P6,0.0
ENSG00000231344,0.0
BEND3P1,0.0
RPL7L1P22,0.0
WBP1P1,0.0
ENSG00000231353,0.0
MTFR1P1,0.0
ENSG00000231357,0.0
RPL31P34,0.0
RPS29P23,0.0
RPL39P17,0.0
RPS26P40,0.0
RPSAP40,0.0
RPL15P22,0.0
AKR1B1P8,0.0
CDY17P,0.0
HMGN2P16,0.0
NDUFAF4P4,0.0
RNF2P1,0.0
NBPF21P,0.0
NAP1L5P1,0.0
MOB4P1,0.0
FMN2P1,0.0
SNX18P8,0.0
ENSG00000231392,0.0
ARL4AP4,0.0
ENSG00000231397,0.0
ENSG00000231398,0.0
SNRPEP8,0.0
WASF5P,0.0
RAC1P3,0.0
RPL36AP8,0.0
DUX4L31,0.0
RPL39P15,0.0
ENSG00000231416,0.0013754623
IRX1P1,0.0
RAB9AP5,0.0
FAR2P4,0.0
HSP90AA3P,0.0
RBMY3AP,0.0
LARP1BP1,0.0
PPP4R2P2,0.0
TIMM8AP1,0.0
